text,label,del_stop,encoding,padding_25,padding_15,padding_10
 선거판 흔들 수 있다 생각했다면 날 잘못 본 것 ,0,"['선거', '흔들', '생각', '잘못']","[82, 3000, 91, 888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[82, 3000, 91, 888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 대통령 성폭행 진상 철저히 조사 범정부 공동조사단 구성 촛불광장은 오월의 부활 그 힘으로 문재인 정부 탄생할 수 있어 ,0,"['대통령', '성폭행', '진상', '철저히', '조사', '정부', '사단', '구성', '촛불', '광장', '오월', '부활', '문재인', '정부', '탄생']","[15, 132, 1625, 4777, 29, 19, 528, 1607, 3001, 2137, 4778, 1626, 309, 19, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 132, 1625, 4777, 29, 19, 528, 1607, 3001, 2137, 4778, 1626, 309, 19, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4778, 1626, 309, 19, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
전두환 기념비 밟은 이낙연 총리 목 메어 연설 멈춰야 했다 이데일리 박지혜 기자 일 제 주년 민주화운동 기념식에서 기념사를 낭독하며 눈시울을 붉힌 이낙연 국무총리가 전두환 기념비 를 밟았다 ,0,"['전두환', '기념비', '밟은', '총리', '메어', '연설', '멈춰야', '주년', '민주화', '운동', '기념', '기념', '사를', '낭독', '눈시울', '국무총리', '전두환', '기념비']","[2138, 3002, 3003, 362, 4779, 4780, 4781, 466, 2998, 131, 363, 363, 4782, 4783, 3004, 2139, 2138, 3002, 0, 0, 0, 0, 0, 0, 0]","[2138, 3002, 3003, 362, 4779, 4780, 4781, 466, 2998, 131, 363, 363, 4782, 4783, 3004, 2139, 2138, 3002, 0, 0, 0, 0, 0, 0, 0]","[363, 363, 4782, 4783, 3004, 2139, 2138, 3002, 0, 0, 0, 0, 0, 0, 0]","[2139, 2138, 3002, 0, 0, 0, 0, 0, 0, 0]"
 당 중앙군사위 확대회의 비핵화 전 국방정책 채택 중앙통신 국가방위 개선대책 결정 ,0,"['사위', '확대', '회의', '비핵화', '국방', '정책', '채택', '통신', '국가', '방위', '개선', '대책', '결정']","[2140, 417, 214, 179, 1287, 530, 3005, 1069, 202, 1627, 176, 637, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2140, 417, 214, 179, 1287, 530, 3005, 1069, 202, 1627, 176, 637, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[176, 637, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 단독 바른미래당 진수희 서울시당위원장 사퇴 유 안 송파을 공천갈등 폭발바른미래당 서울시당공동위원장인 진수희 전 의원 사진 이 서울 송파을 공천 문제를 두고 통합을 뼈저리게 후회한다 며 서울시당위원장직을 사퇴한 것으로 일 확인됐다 특히 지방선거 서울시장 후보인 안철수 인재영입위원장에 대해선 더 이상 안 후보 당선을 위해 뛰어야 할 책임감도 동기도 다 사라져버렸다 고 밝혔다 진 전 의원은 유승민 대표와 가까운 바른정당 출신 인사다 서울 송파을 공천을 두고 유승민 공동대표와 안철수 인재영입위원장 간 표출됐던 이음이 확장되는 모습이다 ,0,"['단독', '바른', '미래', '진수희', '서울시', '위원장', '사퇴', '송파', '공천', '갈등', '폭발', '바른', '미래', '서울시', '위원장', '진수희', '의원', '사진', '서울', '송파', '공천', '문제', '통합', '후회', '서울시', '위원장', '사퇴', '확인', '특히', '지방선거', '서울시장', '후보', '안철수', '인재', '위원장', '이상', '후보', '당선', '뛰어야', '책임감', '동기', '의원', '유승민', '대표', '바른', '정당', '출신', '인사', '서울', '송파', '공천', '유승민', '대표', '안철수', '인재', '위원장', '됐던', '이음', '확장', '모습']","[10, 410, 233, 3006, 468, 200, 1288, 536, 529, 175, 122, 410, 233, 468, 200, 3006, 104, 141, 2, 536, 529, 54, 4784, 4785, 468, 200, 1288, 43, 889, 250, 3007, 38, 738, 2141, 200, 56, 38, 890, 4786, 4787, 891, 104, 739, 24, 410, 1289, 203, 364, 2, 536, 529, 739, 24, 738, 2141, 200, 2142, 4788, 1609, 168]","[56, 38, 890, 4786, 4787, 891, 104, 739, 24, 410, 1289, 203, 364, 2, 536, 529, 739, 24, 738, 2141, 200, 2142, 4788, 1609, 168]","[1289, 203, 364, 2, 536, 529, 739, 24, 738, 2141, 200, 2142, 4788, 1609, 168]","[529, 739, 24, 738, 2141, 200, 2142, 4788, 1609, 168]"
 안철수 얘기하지마 이준석 블랙하우스 공격형 질문에 돌출발언 이데일리 박지혜 기자 지방선거에서 서울 노원병 국회의원 재 보궐 선거에 출마하는 이준석 바른미래당 후보가 같은 당의 안철수 서울시장 후보 관련 질문에 신중한 모습을 보였다 ,0,"['안철수', '하지마', '블랙', '하우스', '공격', '질문', '돌출', '발언', '지방선거', '서울', '국회의원', '보궐', '선거', '출마', '바른', '미래', '후보', '안철수', '서울시장', '후보', '관련', '질문', '신중한', '모습']","[738, 4789, 4790, 4791, 310, 404, 4792, 311, 250, 2, 892, 4793, 82, 537, 410, 233, 38, 738, 3007, 38, 34, 404, 3008, 168, 0]","[738, 4789, 4790, 4791, 310, 404, 4792, 311, 250, 2, 892, 4793, 82, 537, 410, 233, 38, 738, 3007, 38, 34, 404, 3008, 168, 0]","[892, 4793, 82, 537, 410, 233, 38, 738, 3007, 38, 34, 404, 3008, 168, 0]","[233, 38, 738, 3007, 38, 34, 404, 3008, 168, 0]"
 유감에 재반박 정상회담 일만에 남북관계 출렁 종합 리선권 내세워 거친 톤으로 청와대 등 당국 비난,0,"['유감', '반박', '정상회담', '남북관계', '출렁', '내세워', '거친', '청와대', '당국', '비난']","[636, 462, 73, 2977, 4794, 4795, 4796, 1283, 280, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[636, 462, 73, 2977, 4794, 4795, 4796, 1283, 280, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
드루킹 검찰 수사축소 시도 드루킹이 수사축소 요구 종합 보 드루킹 특검 전 자신과 경공모에 죄 뒤집어씌워 사건종결 시도 ,0,"['검찰', '수사', '축소', '시도', '수사', '축소', '요구', '특검', '자신', '공모', '뒤집어', '사건', '종결', '시도']","[92, 32, 893, 251, 32, 893, 114, 42, 167, 1290, 3009, 121, 4797, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 32, 893, 251, 32, 893, 114, 42, 167, 1290, 3009, 121, 4797, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3009, 121, 4797, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 김씨의 사건축소 요구 불법 김경수 진술 빼라 주장은 허위 ,0,"['사건', '축소', '요구', '불법', '김경수', '진술', '주장', '허위']","[121, 893, 114, 418, 130, 745, 140, 1070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[121, 893, 114, 418, 130, 745, 140, 1070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 단독 드루킹 검찰에 거래 시도 김경수 관여 진술하겠다 앵커 ,0,"['단독', '검찰', '거래', '시도', '김경수', '관여', '진술', '하겠다']","[10, 92, 365, 251, 130, 3010, 745, 1071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 92, 365, 251, 130, 3010, 745, 1071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 대통령 일 트럼프와 단독회담 북미회담 가교역할 남관표 안보실 차장 발표 미래보장 방안도 협의,0,"['대통령', '트럼프', '단독', '회담', '북미', '회담', '가교', '역할', '남관', '보실', '차장', '발표', '미래', '보장', '방안', '협의']","[15, 14, 10, 9, 46, 9, 3011, 419, 4798, 4799, 2143, 33, 233, 1072, 746, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 14, 10, 9, 46, 9, 3011, 419, 4798, 4799, 2143, 33, 233, 1072, 746, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2143, 33, 233, 1072, 746, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[747, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
김경수 측 드루킹 옥중편지 는 정치브로커의 황당소설 조선일보 지방선거 개입 행동 즉각 중단해야 ,0,"['김경수', '옥중', '편지', '정치', '브로커', '황당', '소설', '조선일보', '지방선거', '개입', '행동', '즉각', '중단']","[130, 1617, 887, 469, 3012, 4800, 1616, 4801, 250, 748, 1291, 2144, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 1617, 887, 469, 3012, 4800, 1616, 4801, 250, 748, 1291, 2144, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1291, 2144, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 리선권 발언에 지켜보겠다 진의 파악 주력 남북정상간 핫라인 어제와 변함없어 ,0,"['발언', '지켜보겠다', '파악', '주력', '남북', '정상', '핫라인', '변함']","[311, 4802, 638, 3013, 119, 53, 2129, 2145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[311, 4802, 638, 3013, 119, 53, 2129, 2145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 조명균 기획탈북 아냐 입장 다르지 않아 ,0,"['조명', '기획', '탈북', '입장', '다르지']","[1292, 1618, 885, 101, 4803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1292, 1618, 885, 101, 4803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
태영호 강연 민주 남북회담 연기에 빌미 한국 헌법상 자유 김경협 태영호 북한에 적대적 행위한 것 ,0,"['강연', '민주', '남북', '회담', '연기', '한국', '헌법', '자유', '김경협', '북한', '적대', '행위']","[4804, 366, 119, 9, 61, 3, 3014, 142, 4805, 27, 4806, 639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4804, 366, 119, 9, 61, 3, 3014, 142, 4805, 27, 4806, 639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4806, 639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
문 대통령 북 미 중재자 등판 남북핫라인 가동 가능성김정은 속내 듣고 트럼프에게 전달,0,"['대통령', '중재', '등판', '남북', '핫라인', '가동', '가능성', '김정은', '트럼프', '전달']","[15, 1628, 4807, 119, 2129, 2130, 62, 81, 14, 894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 1628, 4807, 119, 2129, 2130, 62, 81, 14, 894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 일 한 미정상회담 전후 통화할 듯,0,"['정상회담', '전후', '통화']","[73, 3015, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[73, 3015, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
정의용 볼턴과 통화 사전협의 착수,0,"['정의용', '볼턴', '통화', '사전', '협의', '착수']","[4808, 749, 204, 640, 747, 1073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4808, 749, 204, 640, 747, 1073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
여야 협상에 드루킹 편지 변수 특검 추경 동시처리 불투명 검경 수사축소 김경수도 특검 포함해야 합리적으로 해야 ,0,"['여야', '협상', '편지', '변수', '특검', '추경', '동시', '처리', '불투명', '검경', '수사', '축소', '김경수', '특검', '포함', '합리']","[118, 139, 887, 1629, 42, 628, 470, 123, 4809, 4810, 32, 893, 130, 42, 284, 2146, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[118, 139, 887, 1629, 42, 628, 470, 123, 4809, 4810, 32, 893, 130, 42, 284, 2146, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 893, 130, 42, 284, 2146, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2146, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
남북미 갈등에 고심했던 적극적 중재 역할에 기대감 메시지 분석 끝낸 신중모드 적극적 중재자 표방,0,"['북미', '갈등', '고심', '적극', '중재', '역할', '대감', '메시지', '분석', '신중', '모드', '적극', '중재', '표방']","[46, 175, 4811, 367, 1628, 419, 1074, 1060, 216, 4812, 1075, 367, 1628, 4813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 175, 4811, 367, 1628, 419, 1074, 1060, 216, 4812, 1075, 367, 1628, 4813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1075, 367, 1628, 4813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 묵묵부답에 초조한 기색도 빨리 회신 왔으면 ,0,"['묵묵', '부답에', '기색', '빨리', '회신']","[1056, 4814, 4815, 2147, 4816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1056, 4814, 4815, 2147, 4816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 을 다시 테이블로 정상 단둘이 만난다양 정상 일 단독회담서 보상책 등 논의,0,"['다시', '테이블', '정상', '단둘', '만난', '다양', '정상', '단독', '회담', '보상', '책', '논의']","[178, 1630, 53, 4817, 1631, 4818, 53, 10, 9, 285, 2148, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[178, 1630, 53, 4817, 1631, 4818, 53, 10, 9, 285, 2148, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2148, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 리선권 엄중 사태 해결않는 한 과 마주앉기 쉽지 않을 것 종합 중앙통신 기자에 답변 차후 북남관계 방향 전적으로 당국 행동에 달려 ,0,"['엄중', '사태', '해결', '앉기', '쉽지', '않을', '통신', '답변', '차후', '북남관계', '방향', '전적', '당국', '행동']","[2133, 406, 464, 4819, 1285, 2134, 1069, 2149, 4820, 4821, 895, 1632, 280, 1291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2133, 406, 464, 4819, 1285, 2134, 1069, 2149, 4820, 4821, 895, 1632, 280, 1291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[895, 1632, 280, 1291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
강원랜드 수사단 권성동 의원 주장 사실과 다르다 재반박 머니투데이 송민경 변호사 기자 안미현 의정부지검 검사와 수사단 발표에 권 의원 반박하자 조목조목 반박 입장문 내놔 ,0,"['강원랜드', '사단', '의원', '주장', '다르다', '반박', '송민경', '변호사', '의정부지검', '검사', '사단', '발표', '의원', '반박', '반박', '입장']","[896, 528, 104, 140, 3016, 462, 4822, 750, 3017, 877, 528, 33, 104, 462, 462, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[896, 528, 104, 140, 3016, 462, 4822, 750, 3017, 877, 528, 33, 104, 462, 462, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[528, 33, 104, 462, 462, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[101, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
북한 청와대 적시하며 파렴치 맹비난 회담 재개 난망리선권 조평통 위원장 격한 어조로 비난하며 회담 재개 요청 거부 ,0,"['북한', '청와대', '적시하며', '파렴치', '맹비', '회담', '재개', '난망', '조평통', '위원장', '격', '어조', '비난', '회담', '재개', '요청', '거부']","[27, 1283, 2991, 2992, 2993, 9, 414, 2131, 2994, 200, 2132, 2995, 277, 9, 414, 234, 90, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 1283, 2991, 2992, 2993, 9, 414, 2131, 2994, 200, 2132, 2995, 277, 9, 414, 234, 90, 0, 0, 0, 0, 0, 0, 0, 0]","[2132, 2995, 277, 9, 414, 234, 90, 0, 0, 0, 0, 0, 0, 0, 0]","[234, 90, 0, 0, 0, 0, 0, 0, 0, 0]"
 남측이 터무니없는 유감과 촉구 운운하며 상식 이하로 놀아대고 있어 ,0,"['없는', '유감', '촉구', '상식']","[39, 636, 415, 1284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 636, 415, 1284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 엄중 사태 해결되지 않는 한 남한과 다시 마주앉는 일 쉽지 않을 것 ,0,"['엄중', '사태', '해결', '남한', '다시', '쉽지', '않을']","[2133, 406, 464, 2123, 178, 1285, 2134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2133, 406, 464, 2123, 178, 1285, 2134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
앞뒤 안맞는 회담 연기 배경 북 강경파 달래기위한 대내용 앵커 ,0,"['맞는', '회담', '연기', '배경', '강경', '달래기', '내용']","[2150, 9, 61, 1633, 897, 4823, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2150, 9, 61, 1633, 897, 4823, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
김문수 안철수 자유민주주의 신념 확실하다면 같이하겠다 통신비 교통비 절감 공약 발표,0,"['김문수', '안철수', '자유', '민주주의', '신념', '하겠다', '통신비', '교통비', '절감', '공약', '발표']","[3018, 738, 142, 3019, 3020, 1071, 3021, 3022, 3023, 4824, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3018, 738, 142, 3019, 3020, 1071, 3021, 3022, 3023, 4824, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
김문수 같이할수도 안철수 박원순 안 된다 생각같아 종합 단일화 가능성 열어두는 듯한 언급에 발언 보고 답변 ,0,"['김문수', '할수도', '안철수', '박원순', '생각', '가능성', '언급', '발언', '보고', '답변']","[3018, 4825, 738, 4826, 91, 62, 421, 311, 321, 2149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3018, 4825, 738, 4826, 91, 62, 421, 311, 321, 2149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 상임위 측과 남북고위급회담 조속 개최 협의 한미 남북간 여러 채널 통해 북미회담 준비 ,0,"['상임', '남북', '고위', '회담', '조속', '개최', '협의', '한미', '남북', '채널', '통해', '북미', '회담', '준비']","[1293, 119, 319, 9, 1294, 30, 747, 411, 119, 3024, 422, 46, 9, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1293, 119, 319, 9, 1294, 30, 747, 411, 119, 3024, 422, 46, 9, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[422, 46, 9, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
송영무 문정인 맥스선더에 전폭기 전개 안되게 했다 발언 놓고 논란 서울 뉴시스 김성진 기자 북한이 한 미 공군 연합훈련인 맥스선더 훈련을 이유로 남북 고위급 회담 중지를 선언한 가운데 미국 전략폭격기 의 맥스선더 훈련 참가 여부와 관련해 송영무 국방부 장관과 문정인 대통령 외교안보특보 간에 말이 엇갈리면서 논란이 일고 있다 ,0,"['문정인', '전폭기', '전개', '안되게', '발언', '논란', '서울', '북한', '공군', '연합', '훈련', '훈련', '이유', '남북', '고위', '회담', '중지', '선언', '미국', '전략', '폭격기', '훈련', '참가', '여부', '관련', '국방부', '장관', '문정인', '대통령', '외교', '안보', '특보', '엇갈리면서', '논란']","[3025, 4827, 4828, 4829, 311, 8, 2, 27, 1623, 533, 102, 102, 143, 119, 319, 9, 2151, 199, 11, 278, 741, 102, 281, 368, 34, 641, 898, 3025, 15, 217, 2152, 899, 4830, 8]","[533, 102, 102, 143, 119, 319, 9, 2151, 199, 11, 278, 741, 102, 281, 368, 34, 641, 898, 3025, 15, 217, 2152, 899, 4830, 8]","[278, 741, 102, 281, 368, 34, 641, 898, 3025, 15, 217, 2152, 899, 4830, 8]","[34, 641, 898, 3025, 15, 217, 2152, 899, 4830, 8]"
대법 최순실 주치의 이임순 교수 위증혐의 기소 위법 국조특위 활동 종료 후에는 고발 못 해 공소기각 심 판결 확정,0,"['대법', '주치의', '이임', '교수', '위증', '혐의', '기소', '위법', '국조특위', '활동', '종료', '고발', '공소', '기각', '판결', '확정']","[1295, 4831, 4832, 181, 4833, 12, 751, 3026, 4834, 286, 2153, 1296, 4835, 2154, 752, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1295, 4831, 4832, 181, 4833, 12, 751, 3026, 4834, 286, 2153, 1296, 4835, 2154, 752, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2153, 1296, 4835, 2154, 752, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[182, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
홍준표 영구적 비핵화 체제보장 트럼프에 서한 종합 미북회담 때 비핵화 완료시기 검증방법 명시해야 ,0,"['홍준표', '영구', '비핵화', '체제', '보장', '트럼프', '서한', '회담', '비핵화', '완료', '시기', '검증', '방법', '명시']","[313, 4836, 179, 1297, 1072, 14, 4837, 9, 179, 1634, 642, 1298, 423, 1635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[313, 4836, 179, 1297, 1072, 14, 4837, 9, 179, 1634, 642, 1298, 423, 1635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[642, 1298, 423, 1635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 미국이 북핵동결 받아들이면 우리 국민 핵인질 돼 ,0,"['미국', '북핵', '동결', '국민', '핵', '인질']","[11, 1076, 3027, 47, 183, 4838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 1076, 3027, 47, 183, 4838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
조명균 탈북 여종업원 자유의사로 한국에 와서 생활 남북고위급회담 연기에 북미회담 앞서 나름 상황관리 측면도 ,0,"['조명', '탈북', '종업원', '자유', '의사', '한국', '생활', '남북', '고위', '회담', '연기', '북미', '회담', '상황', '관리', '측면']","[1292, 885, 1636, 142, 369, 3, 184, 119, 319, 9, 61, 46, 9, 113, 185, 3028, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1292, 885, 1636, 142, 369, 3, 184, 119, 319, 9, 61, 46, 9, 113, 185, 3028, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[61, 46, 9, 113, 185, 3028, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3028, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
권성동 안미현 변호인과 행정관 친분 행정관 부당 연관 권성동 구속영장 청구 의식해 출세 눈 먼 결정 ,0,"['변호인', '행정관', '친분', '행정관', '부당', '연관', '구속영장', '청구', '의식', '출세', '결정']","[900, 1637, 2155, 1637, 3029, 1299, 1077, 629, 1300, 3030, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[900, 1637, 2155, 1637, 3029, 1299, 1077, 629, 1300, 3030, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
