"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"대구광역시","남자","20~24세","자녀","","53658","51523","52244","50207","44029",
"대구광역시","남자","20~24세","자녀의 배우자","","8","7","10","7","9",
"대구광역시","남자","20~24세","가구주의 부모","","X","X","X","X","X",
"대구광역시","남자","20~24세","배우자의 부모","","X","X","X","X","X",
"대구광역시","남자","20~24세","손자녀, 그 배우자","","","","1564","1451","1299",
"대구광역시","남자","20~24세","친손자녀·그 배우자","","1284","1240","","","",
"대구광역시","남자","20~24세","외손자녀·그 배우자","","365","393","","","",
"대구광역시","남자","20~24세","증손자녀·그 배우자","","X","X","X","X","X",
"대구광역시","남자","20~24세","조부모","","X","X","X","X","X",
"대구광역시","남자","20~24세","형제자매·그 배우자","","1727","1621","1607","1533","1295",
"대구광역시","남자","20~24세","형제자매의 자녀·그 배우자","","516","501","473","425","405",
"대구광역시","남자","20~24세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"대구광역시","남자","20~24세","기타 친·인척","","73","75","77","64","56",
"대구광역시","남자","20~24세","기타 동거인","","324","342","323","398","397",
"대구광역시","남자","25~29세","일반가구원","","82281","82626","83343","82715","79148",
"대구광역시","남자","25~29세","가구주","","22093","23075","24726","26573","25760",
"대구광역시","남자","25~29세","가구주의 배우자","","766","753","738","716","625",
"대구광역시","남자","25~29세","자녀","","54256","53397","52427","49689","47343",
"대구광역시","남자","25~29세","자녀의 배우자","","58","53","43","50","30",
"대구광역시","남자","25~29세","가구주의 부모","","X","X","X","X","X",
"대구광역시","남자","25~29세","배우자의 부모","","X","X","X","X","X",
"대구광역시","남자","25~29세","손자녀, 그 배우자","","","","1179","1209","1206",
"대구광역시","남자","25~29세","친손자녀·그 배우자","","909","923","","","",
"대구광역시","남자","25~29세","외손자녀·그 배우자","","295","305","","","",
"대구광역시","남자","25~29세","증손자녀·그 배우자","","X","X","X","X","X",
"대구광역시","남자","25~29세","조부모","","X","X","X","X","X",
"대구광역시","남자","25~29세","형제자매·그 배우자","","2166","2201","2297","2281","2164",
"대구광역시","남자","25~29세","형제자매의 자녀·그 배우자","","806","818","782","850","737",
"대구광역시","남자","25~29세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"대구광역시","남자","25~29세","기타 친·인척","","129","145","133","178","145",
"대구광역시","남자","25~29세","기타 동거인","","801","954","1016","1168","1138",
"대구광역시","남자","30~34세","일반가구원","","70237","69862","70235","70936","73303",
"대구광역시","남자","30~34세","가구주","","36419","35902","36728","37797","38771",
"대구광역시","남자","30~34세","가구주의 배우자","","2899","2829","2978","2994","3090",
"대구광역시","남자","30~34세","자녀","","27558","27751","27026","26141","27142",
"대구광역시","남자","30~34세","자녀의 배우자","","213","187","162","153","147",
"대구광역시","남자","30~34세","가구주의 부모","","X","X","X","X","X",
"대구광역시","남자","30~34세","배우자의 부모","","X","X","X","X","X",
"대구광역시","남자","30~34세","손자녀, 그 배우자","","","","400","406","453",
"대구광역시","남자","30~34세","친손자녀·그 배우자","","327","316","","","",
"대구광역시","남자","30~34세","외손자녀·그 배우자","","103","118","","","",
"대구광역시","남자","30~34세","증손자녀·그 배우자","","X","X","X","X","X",
"대구광역시","남자","30~34세","조부모","","X","X","X","X","X",
"대구광역시","남자","30~34세","형제자매·그 배우자","","1516","1429","1465","1530","1627",
"대구광역시","남자","30~34세","형제자매의 자녀·그 배우자","","486","512","525","649","678",
"대구광역시","남자","30~34세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"대구광역시","남자","30~34세","기타 친·인척","","103","112","126","132","113",
"대구광역시","남자","30~34세","기타 동거인","","613","706","823","1132","1280",
"대구광역시","남자","35~39세","일반가구원","","87142","83505","78229","74149","70426",
"대구광역시","남자","35~39세","가구주","","59230","56642","53494","50664","47805",
"대구광역시","남자","35~39세","가구주의 배우자","","5940","6004","5834","6001","5584",
"대구광역시","남자","35~39세","자녀","","18592","17676","16042","14666","14236",
"대구광역시","남자","35~39세","자녀의 배우자","","500","469","337","287","241",
"대구광역시","남자","35~39세","가구주의 부모","","X","X","X","X","X",
"대구광역시","남자","35~39세","배우자의 부모","","X","X","X","X","X",
"대구광역시","남자","35~39세","손자녀, 그 배우자","","","","137","146","136",
"대구광역시","남자","35~39세","친손자녀·그 배우자","","111","99","","","",
"대구광역시","남자","35~39세","외손자녀·그 배우자","","31","28","","","",
"대구광역시","남자","35~39세","증손자녀·그 배우자","","X","X","X","X","X",
"대구광역시","남자","35~39세","조부모","","X","X","X","X","X",
"대구광역시","남자","35~39세","형제자매·그 배우자","","1850","1662","1429","1292","1237",
"대구광역시","남자","35~39세","형제자매의 자녀·그 배우자","","243","267","279","289","297",
"대구광역시","남자","35~39세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"대구광역시","남자","35~39세","기타 친·인척","","86","77","66","77","84",
"대구광역시","남자","35~39세","기타 동거인","","552","576","606","722","804",
"대구광역시","남자","40~44세","일반가구원","","88096","84757","84631","84772","85286",
"대구광역시","남자","40~44세","가구주","","66144","63118","63065","62667","62819",
"대구광역시","남자","40~44세","가구주의 배우자","","6265","6450","6950","7686","7925",
"대구광역시","남자","40~44세","자녀","","12416","12126","11835","11502","11632",
"대구광역시","남자","40~44세","자녀의 배우자","","453","418","370","337","336",
"대구광역시","남자","40~44세","가구주의 부모","","7","6","8","6","7",
"대구광역시","남자","40~44세","배우자의 부모","","X","X","X","X","X",
"대구광역시","남자","40~44세","손자녀, 그 배우자","","","","31","36","53",
"대구광역시","남자","40~44세","친손자녀·그 배우자","","25","25","","","",
"대구광역시","남자","40~44세","외손자녀·그 배우자","","X","X","","","",
"대구광역시","남자","40~44세","증손자녀·그 배우자","","X","X","X","X","X",
"대구광역시","남자","40~44세","조부모","","X","X","X","X","X",
"대구광역시","남자","40~44세","형제자매·그 배우자","","2032","1821","1596","1603","1552",
"대구광역시","남자","40~44세","형제자매의 자녀·그 배우자","","131","135","146","158","185",
"대구광역시","남자","40~44세","부모의 형제자매·그 배우자","","26","18","14","13","11",
"대구광역시","남자","40~44세","기타 친·인척","","71","87","75","92","84",
"대구광역시","남자","40~44세","기타 동거인","","524","549","541","671","682",
"대구광역시","남자","45~49세","일반가구원","","104653","102214","97953","92953","89157",
"대구광역시","남자","45~49세","가구주","","84401","81570","77848","73120","69519",
"대구광역시","남자","45~49세","가구주의 배우자","","6620","6940","7238","7739","7774",
"대구광역시","남자","45~49세","자녀","","9548","9703","9329","8782","8717",
"대구광역시","남자","45~49세","자녀의 배우자","","388","385","323","311","296",
"대구광역시","남자","45~49세","가구주의 부모","","126","95","90","71","52",
"대구광역시","남자","45~49세","배우자의 부모","","X","5","X","X","X",
"대구광역시","남자","45~49세","손자녀, 그 배우자","","","","5","5","X",
"대구광역시","남자","45~49세","친손자녀·그 배우자","","X","X","","","",
"대구광역시","남자","45~49세","외손자녀·그 배우자","","X","X","","","",
"대구광역시","남자","45~49세","증손자녀·그 배우자","","X","X","X","X","X",
"대구광역시","남자","45~49세","조부모","","X","X","X","X","X",
"대구광역시","남자","45~49세","형제자매·그 배우자","","2618","2547","2217","2033","1911",
"대구광역시","남자","45~49세","형제자매의 자녀·그 배우자","","80","84","74","76","83",
"대구광역시","남자","45~49세","부모의 형제자매·그 배우자","","76","64","65","56","56",
"대구광역시","남자","45~49세","기타 친·인척","","69","75","60","54","60",
"대구광역시","남자","45~49세","기타 동거인","","721","742","703","705","685",
"대구광역시","남자","50~54세","일반가구원","","101561","102438","102727","103450","103090",
"대구광역시","남자","50~54세","가구주","","86745","86692","86473","86079","84985",
"대구광역시","남자","50~54세","가구주의 배우자","","6406","6752","7034","7703","7937",
"대구광역시","남자","50~54세","자녀","","4689","5190","5516","5866","6335",
"대구광역시","남자","50~54세","자녀의 배우자","","208","239","180","184","216",
"대구광역시","남자","50~54세","가구주의 부모","","543","540","507","498","450",
