사용일자,노선명,역명,승차총승객수,하차총승객수,승하차객수
20240702,중앙선,상봉,5701,5695,11396
20240702,중앙선,중랑,5425,5241,10666
20240702,중앙선,회기,24356,23565,47921
20240702,장항선,신창(순천향대),1080,1130,2210
20240702,장항선,온양온천,3543,3588,7131
20240702,장항선,배방,1110,1156,2266
20240702,장항선,탕정,1541,1394,2935
20240702,장항선,아산,3155,2863,6018
20240702,장항선,쌍용(나사렛대),2219,2118,4337
20240702,장항선,봉명,1438,1465,2903
20240702,일산선,대화,14788,11287,26075
20240702,일산선,주엽,9931,10122,20053
20240702,일산선,정발산,6506,6716,13222
20240702,일산선,마두,7977,8130,16107
20240702,일산선,백석,9875,10008,19883
20240702,일산선,대곡,3052,2317,5369
20240702,일산선,화정,16477,17016,33493
20240702,일산선,원당,10822,10278,21100
20240702,일산선,삼송,19319,18615,37934
20240702,일산선,지축,1,0,1
20240702,일산선,원흥,11513,11005,22518
20240702,우이신설선,신설동,2369,2183,4552
20240702,우이신설선,보문,1661,1611,3272
20240702,우이신설선,성신여대입구(돈암),3519,3823,7342
20240702,우이신설선,정릉,4465,4398,8863
20240702,우이신설선,북한산보국문,5936,5911,11847
20240702,우이신설선,솔샘,6037,5869,11906
20240702,우이신설선,삼양사거리,2499,2577,5076
20240702,우이신설선,삼양,1968,2120,4088
20240702,우이신설선,화계,3446,3353,6799
20240702,우이신설선,가오리,4376,4546,8922
20240702,우이신설선,4.19민주묘지,2750,2693,5443
20240702,우이신설선,솔밭공원,2565,2426,4991
20240702,우이신설선,북한산우이,2551,2189,4740
20240702,안산선,수리산,4105,3448,7553
20240702,안산선,오이도,7457,7085,14542
20240702,안산선,정왕,8091,8407,16498
20240702,안산선,신길온천,1884,1684,3568
20240702,안산선,안산,11451,10311,21762
20240702,안산선,초지,4875,4800,9675
20240702,안산선,고잔,8640,8262,16902
20240702,안산선,중앙,17036,17584,34620
20240702,안산선,한대앞,8751,8872,17623
20240702,안산선,상록수,14273,14608,28881
20240702,안산선,반월,4245,4175,8420
20240702,안산선,대야미,4830,4420,9250
20240702,안산선,산본,15702,16649,32351
20240702,신림선,관악산(서울대),2471,2421,4892
20240702,신림선,서울대벤처타운,9410,8961,18371
20240702,신림선,서원,3739,3370,7109
20240702,신림선,신림,1905,2531,4436
20240702,신림선,당곡,5022,5031,10053
20240702,신림선,보라매병원,8850,9197,18047
20240702,신림선,보라매공원,2363,2503,4866
20240702,신림선,보라매,4566,4098,8664
20240702,신림선,서울지방병무청,3391,3671,7062
20240702,신림선,대방,2931,2408,5339
20240702,신림선,샛강,3287,3730,7017
20240702,수인선,인천,863,1362,2225
20240702,수인선,신포,1702,1746,3448
20240702,수인선,숭의,3978,3723,7701
20240702,수인선,인하대,6194,5923,12117
20240702,수인선,송도,2244,2013,4257
20240702,수인선,연수,4430,4347,8777
20240702,수인선,원인재,4136,4235,8371
20240702,수인선,남동인더스파크,2495,2775,5270
20240702,수인선,호구포,3980,4186,8166
20240702,수인선,인천논현,5213,5527,10740
20240702,수인선,소래포구,4141,3872,8013
20240702,수인선,월곶,2667,2467,5134
20240702,수인선,달월,124,60,184
20240702,수인선,사리,4889,4361,9250
20240702,수인선,야목,414,358,772
20240702,수인선,어천,1173,1225,2398
20240702,수인선,오목천,3825,3427,7252
20240702,수인선,고색,5644,5120,10764
20240702,서해선,부천종합운동장,2631,2206,4837
20240702,서해선,원종,4575,4655,9230
20240702,서해선,김포공항,2791,3676,6467
20240702,분당선,매교,5458,5407,10865
20240702,분당선,수원시청,13439,14362,27801
20240702,분당선,매탄권선,5627,5650,11277
20240702,분당선,망포,16031,15365,31396
20240702,분당선,영통,8595,8825,17420
20240702,분당선,청명,4685,4526,9211
20240702,분당선,상갈,5388,5038,10426
20240702,분당선,기흥,10323,9341,19664
20240702,분당선,신갈,4771,4642,9413
20240702,분당선,구성,6402,6549,12951
20240702,분당선,죽전,12550,13729,26279
20240702,분당선,보정,2750,2477,5227
20240702,분당선,이매,5923,5497,11420
20240702,분당선,오리,11842,10145,21987
20240702,분당선,미금,15323,15962,31285
20240702,분당선,정자,19412,20369,39781
20240702,분당선,수내,14625,15004,29629
20240702,분당선,서현,24011,24595,48606
20240702,분당선,야탑,25369,26929,52298
20240702,분당선,모란,18748,18694,37442
20240702,분당선,태평,13122,12480,25602
20240702,분당선,가천대,7972,8482,16454
20240702,분당선,선정릉,8580,8923,17503
20240702,분당선,강남구청,10514,12116,22630
20240702,분당선,압구정로데오,18853,20655,39508
20240702,분당선,서울숲,12014,12238,24252
20240702,분당선,수원,7430,6685,14115
20240702,분당선,수서,16833,17540,34373
20240702,분당선,대모산입구,6546,6231,12777
20240702,분당선,개포동,4724,4802,9526
20240702,분당선,구룡,3931,3962,7893
20240702,분당선,도곡,8162,8203,16365
20240702,분당선,한티,16266,17568,33834
20240702,분당선,선릉,15233,23100,38333
20240702,과천선,범계,26481,26514,52995
20240702,과천선,평촌,18670,18411,37081
20240702,과천선,인덕원,25969,26955,52924
20240702,과천선,정부과천청사,13029,13486,26515
20240702,과천선,과천,6700,6219,12919
20240702,과천선,대공원,2353,2423,4776
20240702,과천선,경마공원,1169,1178,2347
20240702,과천선,선바위,7824,6890,14714
20240702,공항철도 1호선,영종,3997,4005,8002
20240702,공항철도 1호선,인천공항2터미널,6570,5731,12301
20240702,공항철도 1호선,인천공항1터미널,13723,14064,27787
20240702,공항철도 1호선,공항화물청사,2201,2407,4608
20240702,공항철도 1호선,운서,8741,9028,17769
20240702,공항철도 1호선,청라국제도시,7641,7229,14870
20240702,공항철도 1호선,검암,6434,6642,13076
20240702,공항철도 1호선,계양,13452,12824,26276
20240702,공항철도 1호선,김포공항,9293,5842,15135
20240702,공항철도 1호선,마곡나루(서울식물원),13366,12441,25807
20240702,공항철도 1호선,디지털미디어시티,15975,15014,30989
20240702,공항철도 1호선,홍대입구,11923,11774,23697
20240702,공항철도 1호선,공덕,3109,3942,7051
20240702,공항철도 1호선,서울역,11384,10488,21872
20240702,경춘선,춘천,973,830,1803
20240702,경춘선,남춘천,2160,2214,4374
20240702,경춘선,김유정,274,290,564
20240702,경춘선,강촌,412,296,708
20240702,경춘선,백양리,61,44,105
20240702,경춘선,굴봉산,94,79,173
20240702,경춘선,가평,1877,1864,3741
20240702,경춘선,상천,240,208,448
20240702,경춘선,청평,1620,1572,3192
20240702,경춘선,대성리,1111,837,1948
20240702,경춘선,마석,3510,3408,6918
20240702,경춘선,천마산,1387,1298,2685
20240702,경춘선,평내호평,5929,5712,11641
20240702,경춘선,금곡,1371,1404,2775
20240702,경춘선,사릉,2013,1963,3976
20240702,경춘선,퇴계원,3575,3253,6828
20240702,경춘선,별내,3451,3254,6705
20240702,경춘선,갈매,3075,2669,5744
20240702,경춘선,신내,2846,2587,5433
20240702,경인선,도화,4036,3777,7813
20240702,경인선,중동,9012,8475,17487
20240702,경인선,온수(성공회대입구),6263,5965,12228
20240702,경인선,도원,3346,3406,6752
20240702,경인선,간석,5763,5528,11291
20240702,경인선,부개,8640,8108,16748
20240702,경인선,소사,7139,6934,14073
20240702,경인선,구일,10630,11326,21956
20240702,경인선,인천,2912,2116,5028
20240702,경인선,동인천,12837,11937,24774
20240702,경인선,제물포,10151,9890,20041
20240702,경인선,주안,17305,15795,33100
20240702,경인선,동암,14696,14742,29438
20240702,경인선,백운,7247,7097,14344
20240702,경인선,부평,26143,27138,53281
20240702,경인선,송내,26279,26228,52507
20240702,경인선,부천,28240,28135,56375
20240702,경인선,역곡,25171,25278,50449
20240702,경인선,오류동,11458,10840,22298
20240702,경인선,개봉,21193,21218,42411
20240702,경의선,운천,3,1,4
20240702,경의선,임진강,8,4,12
20240702,경의선,문산,5051,4768,9819
20240702,경의선,파주,1156,793,1949
20240702,경의선,월롱,1974,1806,3780
20240702,경의선,금촌,6119,6004,12123
20240702,경의선,금릉,5313,5134,10447
20240702,경의선,운정,7989,7460,15449
20240702,경의선,야당,8678,8471,17149
20240702,경의선,탄현,7961,7794,15755
20240702,경의선,일산,10957,10854,21811
20240702,경의선,풍산,6025,5664,11689
20240702,경의선,백마,7602,7428,15030
20240702,경의선,곡산,697,726,1423
20240702,경의선,능곡,4841,4535,9376
20240702,경의선,행신,8093,7950,16043
20240702,경의선,강매,3445,2902,6347
20240702,경의선,한국항공대,1995,1899,3894
20240702,경의선,수색,3761,3890,7651
20240702,경의선,디지털미디어시티,2857,2586,5443
20240702,경의선,가좌,6109,5810,11919
20240702,경의선,홍대입구,1825,2060,3885
20240702,경의선,서강대,2223,2206,4429
20240702,경의선,공덕,4464,3612,8076
20240702,경의선,효창공원앞,3384,3884,7268
20240702,경의선,신촌,1153,1341,2494
20240702,경의선,서울역,4922,6130,11052
20240702,경원선,연천,873,791,1664
20240702,경원선,전곡,874,817,1691
20240702,경원선,청산,138,108,246
20240702,경원선,소요산,1048,973,2021
20240702,경원선,동두천,1674,1614,3288
20240702,경원선,보산,1407,1338,2745
20240702,경원선,동두천중앙,2866,2810,5676
20240702,경원선,지행,6118,6085,12203
20240702,경원선,덕정,5827,5560,11387
20240702,경원선,덕계,5909,5367,11276
20240702,경원선,양주,6748,6426,13174
20240702,경원선,녹양,4190,3836,8026
20240702,경원선,가능,6351,6240,12591
20240702,경원선,의정부,17158,17305,34463
20240702,경원선,회룡,12758,12496,25254
20240702,경원선,망월사,7154,7274,14428
20240702,경원선,도봉산,6023,3686,9709
20240702,경원선,도봉,5888,5614,11502
20240702,경원선,방학,9701,9543,19244
20240702,경원선,창동,2,0,2
20240702,경원선,녹천,4603,3882,8485
20240702,경원선,월계,6545,6136,12681
20240702,경원선,광운대,7831,7277,15108
20240702,경원선,석계,6921,8051,14972
20240702,경원선,신이문,8598,8054,16652
20240702,경원선,외대앞,8764,8611,17375
20240702,경원선,청량리(서울시립대입구),14002,14997,28999
20240702,경원선,왕십리(성동구청),15983,16112,32095
20240702,경원선,응봉,1855,1564,3419
20240702,경원선,옥수,42,35,77
20240702,경원선,한남,3846,3683,7529
20240702,경원선,서빙고,2132,2005,4137
20240702,경원선,이촌(국립중앙박물관),4070,3129,7199
20240702,경부선,광명,3428,3073,6501
20240702,경부선,서동탄,1518,1286,2804
20240702,경부선,당정,6062,5754,11816
20240702,경부선,천안,4868,4969,9837
20240702,경부선,두정,5880,5890,11770
20240702,경부선,직산,957,942,1899
20240702,경부선,성환,3657,3579,7236
20240702,경부선,평택,10622,10515,21137
20240702,경부선,평택지제,3942,3892,7834
20240702,경부선,서정리,7436,7020,14456
20240702,경부선,송탄,3987,3857,7844
20240702,경부선,진위,1805,1673,3478
20240702,경부선,오산,8992,9072,18064
20240702,경부선,오산대,3358,3061,6419
20240702,경부선,세마,3264,3164,6428
20240702,경부선,병점,13631,13503,27134
20240702,경부선,세류,3185,2844,6029
20240702,경부선,독산,18728,19427,38155
20240702,경부선,수원,31409,32658,64067
20240702,경부선,화서,10881,10550,21431
20240702,경부선,성균관대,14685,14423,29108
20240702,경부선,의왕,9105,9179,18284
20240702,경부선,군포,7412,7448,14860
20240702,경부선,금정,27898,28155,56053
20240702,경부선,명학,8993,8965,17958
20240702,경부선,안양,19913,19783,39696
20240702,경부선,관악,7207,6953,14160
20240702,경부선,석수,8580,7901,16481
20240702,경부선,금천구청,11161,11447,22608
20240702,경부선,가산디지털단지,18886,21824,40710
20240702,경부선,구로,17545,17602,35147
20240702,경부선,신길,8975,7414,16389
20240702,경부선,신도림,3642,3922,7564
20240702,경부선,영등포,37021,37963,74984
20240702,경부선,대방,10742,11714,22456
20240702,경부선,노량진,6852,7308,14160
20240702,경부선,용산,35744,36614,72358
20240702,경부선,남영,10078,10455,20533
20240702,경부선,서울역,7538,2868,10406
20240702,경강선,성남,924,875,1799
20240702,경강선,여주,2393,2321,4714
20240702,경강선,세종대왕릉,289,287,576
20240702,경강선,부발,2094,2028,4122
20240702,경강선,이천,2609,2791,5400
20240702,경강선,신둔도예촌,1389,1312,2701
20240702,경강선,곤지암,2017,1962,3979
20240702,경강선,초월,3415,3285,6700
20240702,경강선,경기광주,7988,7671,15659
20240702,경강선,삼동,2722,2441,5163
20240702,경강선,이매,1100,1010,2110
20240702,경강선,판교,6052,5975,12027
20240702,9호선2~3단계,중앙보훈병원,13417,11787,25204
20240702,9호선2~3단계,둔촌오륜,1590,1414,3004
20240702,9호선2~3단계,올림픽공원(한국체대),5343,5657,11000
20240702,9호선2~3단계,한성백제,3242,2925,6167
20240702,9호선2~3단계,송파나루,5737,6113,11850
20240702,9호선2~3단계,석촌,9820,8663,18483
20240702,9호선2~3단계,석촌고분,7638,7551,15189
20240702,9호선2~3단계,삼전,8634,8254,16888
20240702,9호선2~3단계,종합운동장,5195,5061,10256
20240702,9호선2~3단계,봉은사,22251,23100,45351
20240702,9호선2~3단계,삼성중앙,9101,9500,18601
20240702,9호선2~3단계,선정릉,11010,11706,22716
20240702,9호선2~3단계,언주,13189,13471,26660
20240702,9호선,신논현,30821,30755,61576
20240702,9호선,사평,4763,4559,9322
20240702,9호선,고속터미널,13333,17920,31253
20240702,9호선,신반포,4512,4215,8727
20240702,9호선,구반포,1338,1311,2649
20240702,9호선,동작(현충원),1734,1504,3238
20240702,9호선,흑석(중앙대입구),8696,9090,17786
20240702,9호선,노들,4896,4060,8956
20240702,9호선,노량진,24996,24013,49009
20240702,9호선,샛강,7111,7183,14294
20240702,9호선,여의도,34677,33017,67694
20240702,9호선,국회의사당,19934,20541,40475
20240702,9호선,당산,20343,20071,40414
20240702,9호선,선유도,9703,9275,18978
20240702,9호선,신목동,4765,4308,9073
20240702,9호선,염창,18396,17684,36080
20240702,9호선,등촌,13001,12530,25531
20240702,9호선,증미,9237,8990,18227
20240702,9호선,가양,22738,22377,45115
20240702,9호선,양천향교,10801,11097,21898
20240702,9호선,마곡나루(서울식물원),14575,14370,28945
20240702,9호선,신방화,7595,7642,15237
20240702,9호선,공항시장,3163,3427,6590
20240702,9호선,김포공항,6675,9526,16201
20240702,9호선,개화,3077,2002,5079
20240702,8호선,남위례,7749,7735,15484
20240702,8호선,모란,4767,3564,8331
20240702,8호선,수진,5425,5000,10425
20240702,8호선,신흥,5158,5378,10536
20240702,8호선,단대오거리,11959,11978,23937
20240702,8호선,남한산성입구(성남법원.검찰청),13330,11933,25263
20240702,8호선,산성,6658,6749,13407
20240702,8호선,복정,9768,8473,18241
20240702,8호선,장지,17957,16691,34648
20240702,8호선,문정,24997,26279,51276
20240702,8호선,가락시장,7934,8968,16902
20240702,8호선,송파,10812,10519,21331
20240702,8호선,석촌,8351,9443,17794
20240702,8호선,잠실(송파구청),16715,19281,35996
20240702,8호선,몽촌토성(평화의문),7047,7065,14112
20240702,8호선,강동구청,11241,11697,22938
20240702,8호선,천호(풍납토성),15278,17236,32514
20240702,8호선,암사,19784,17566,37350
20240702,7호선,온수(성공회대입구),10249,9028,19277
20240702,7호선,천왕,12321,11987,24308
20240702,7호선,광명사거리,19456,19174,38630
20240702,7호선,철산,21744,22269,44013
