count,date,title,description,org_link,link
542,2024-08-13 10:34:00,"하나은행, KAIST와 'AI 상업용 부동산 시장예측 모델' 개발",(사진=하나은행) 하나은행은 <b>인공지능</b>(AI)을 기반으로 한 상업용 부동산 시장예측 모델인 '하나AI CRP' 서비스를 개발했다고 13일 밝혔다. KAIST와 협업해 공동 개발한 서비스는 국내 시장에 특화된 상업용 부동산 시장예측... ,https://www.kbanker.co.kr/news/articleView.html?idxno=215955,https://www.kbanker.co.kr/news/articleView.html?idxno=215955
543,2024-08-13 10:34:00,"하나은행-KAIST, AI 상업용 부동산 시장예측 모델 개발...시장 접근성 높여",하나은행은 <b>인공지능</b>(AI) 기반으로 상업용 부동산 시장예측 모델 '하나AI CRP' 서비스를 개발했다고 13일 밝혔다. '하나AI CRP' 서비스는 꾸준히 증가하고 있는 상업용 부동산 투자 상담시 보다 정교하고 차별화된 정보를... ,https://www.financialpost.co.kr/news/articleView.html?idxno=211017,https://www.financialpost.co.kr/news/articleView.html?idxno=211017
544,2024-08-13 10:34:00,"SK하이닉스 '가우스랩스', 반도체 제조서 'AI 가상계측' 솔루션 도입...&quot;시간...",SK하이닉스가 투자한 산업용 <b>인공지능</b>(AI) 기업 '가우스랩스'는 AI 기반 '판옵테스 가상계측(VR)' 솔루션의 2.0 버전을 출시했다고 13일 밝혔다. '판옵테스 가상계측'은 장비에 설치된 센서에서 수집한 데이터를 활용해 제조... ,https://www.newsquest.co.kr/news/articleView.html?idxno=229305,https://www.newsquest.co.kr/news/articleView.html?idxno=229305
545,2024-08-13 10:34:00,"[ESG경영] KT, 특별한 봉사활동·배리어프리 영화 상영회로 ‘포용사회’ 한걸...","KT는 ‘AICT(<b>인공지능</b>+정보통신기술) 기업으로의 도약’을 전면적으로 내세우고 있는데, 이에 방향을 맞춘 ESG 활동을 전개하고 있는 것. 이 일환으로 KT는 7월 31일 KT판교사옥에서 ‘KT 디지털 인재 장학금’ 수혜자 60여... ",https://weekly.cnbnews.com/news/article.html?no=162810,https://weekly.cnbnews.com/news/article.html?no=162810
546,2024-08-13 10:32:00,"“최태원의 ‘AI 경영’ 가속도” SK, 이천포럼서 ‘미래전략’ 구체화 [비즈...",SK그룹이 오는 19~21일 열리는 이천포럼에서 <b>인공지능</b>(AI)을 중심으로 한 미래·혁신 전략을 한층 구체화한다. 지난 6월 경영전략회의(옛 확대경영회의)에서 그룹의 미래 방향키로 AI를 낙점하고 본격적인 사업구조... ,https://news.heraldcorp.com/view.php?ud=20240813050228,https://n.news.naver.com/mnews/article/016/0002349161?sid=101
547,2024-08-13 10:32:00,"경희대·중앙대·한양대 등 20개 사업단, '교원양성과정 개선 대학 지원 사업...","올해 처음 추진된 이 사업은 고교학점제, <b>인공지능</b>(AI) 디지털교과서 도입 등 학교 현장의 변화에 대응해 수업 혁신을 이끄는 교사를 양성할 수 있도록 교원양성대학(교육대학, 사범대학, 교육대학원)의 교육과정 혁신을... ",https://news.unn.net/news/articleView.html?idxno=567147,https://news.unn.net/news/articleView.html?idxno=567147
548,2024-08-13 10:32:00,"코어라인소프트, 폐색전증 진단 돕는 '에이뷰 피이' 의료기기 허가 획득","코어라인소프트의 에이뷰 피이(Pulmonary Embolism, PE)는 <b>인공지능</b>을 기반으로 폐색전증을 자동검출하고 진단을 보조하는 소프트웨어다. 코어라인소프트는 13일 AI 솔루션 '에이뷰 피이(AVIEW PE)'에 대한 의료기기 제조인증... ",http://www.k-health.com/news/articleView.html?idxno=73982,http://www.k-health.com/news/articleView.html?idxno=73982
549,2024-08-13 10:32:00,"미래에셋증권, '마스터스 아카데미 1기' 출범",이번 행사에서는 '마스터스 아카데미' 출범을 기념하여 한국<b>인공지능</b>협회 권영우 부회장의 'ChatGPT를 활용한 기업 경영계획 수립 및 산업 분석'을 주제로 세미나를 실시합니다. 또한 2023년 2월부터 진행된 '금융&amp;아트... ,https://www.newsclaim.co.kr/news/articleView.html?idxno=3034065,https://www.newsclaim.co.kr/news/articleView.html?idxno=3034065
550,2024-08-13 10:32:00,"DB생명, 헬스케어 플랫폼 기업 '디에이블'과 업무제휴 협약",고객은 DB생명 다이렉트 홈페이지에서 해당 서비스를 통해 자가진단 설문 기반의 <b>인공지능</b>(AI) 건강 분석을 하고 그 결과에 따른 개인 맞춤형 건강정보 콘텐츠를 이용할 수 있다. DB생명 관계자는 &quot;이번 협력으로 고객이... ,https://daily.hankooki.com/news/articleView.html?idxno=1116448,https://daily.hankooki.com/news/articleView.html?idxno=1116448
551,2024-08-13 10:32:00,이창희 삼성디스플레이 연구소장 “AI 시대 맞아 새로운 성장 기회 잡은 디스...,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 의미한다. 이 부사장은 “멀티모달 AI는 시선이나 손동작을 추적하고, 이를 기반으로 시의적절한 이미지... ",https://www.news2day.co.kr/article/20240813500035,https://www.news2day.co.kr/article/20240813500035
552,2024-08-13 10:32:00,"신세계가 품은 G마켓, 2년간의 분투기 …K셀러와 '상생 시그널' 속도내나",이후 5월에는 모바일 앱의 홈화면 전면에 <b>인공지능</b>(AI)을 기반으로 한 개인화 서비스를 탑재했다. G마켓 관계자는 &quot;모바일 개편의 핵심은 초개인화로 개별 고객의 최근 행동 패턴을 기반으로 홈 정면에 노출되는 데일리... ,http://www.wikileaks-kr.org/news/articleView.html?idxno=156850,http://www.wikileaks-kr.org/news/articleView.html?idxno=156850
553,2024-08-13 10:32:00,日 ‘방위이노베이션기술연구소’ 올해 10월 개설…혁신 신무기 개발,"방위성은 새 연구소가 <b>인공지능</b>(AI), 로봇, 소립자 등 분야의 전문가를 기용해 신기술을 개발하거나 기존 기술을 응용해 새로운 방위 장비를 만들도록 할 계획이다. 또 방위장비청의 하부 조직으로, 국제적인 기술... ",https://news.heraldcorp.com/view.php?ud=20240813050230,https://n.news.naver.com/mnews/article/016/0002349162?sid=104
554,2024-08-13 10:32:00,'AI 교과서' 활용하는 교사 키운다…교대·사범대에 49억 투입,교육부가 교사들에게 'AI(<b>인공지능</b>) 디지털교과서' 활용 능력을 강화하기 위해 교원 양성 단계부터 지원한다. 혁신형 수업 모델을 제시하는 초·중등 교원양성대학을 대상으로 49억원 규모의 예산을 투입할 계획이다.... ,https://view.asiae.co.kr/article/2024081308275407849,https://n.news.naver.com/mnews/article/277/0005458465?sid=102
555,2024-08-13 10:32:00,"가우스랩스, 반도체 수율 끌어올리는 '파놉테크 VM' 신버전 출시",가우스랩스가 <b>인공지능</b>(AI) 기반 가상 계측 설루션 '파놉테스 VM' 2.0 버전을 출시했다고 13일 밝혔다. 파놉테스 VM 2.0 홍보 포스터. 자료=SK하이닉스  SK하이닉스의 산업용 <b>인공지능</b>(AI) 자회사인 가우스랩스가 AI 기반... ,https://weekly.hankooki.com/news/articleView.html?idxno=7093693,https://weekly.hankooki.com/news/articleView.html?idxno=7093693
556,2024-08-13 10:31:00,코스콤 '코리아 핀테크 위크' 참가…금융업 AI 방향 제시,코스콤은 오는 27일부터 사흘 간 서울 동대문 디자인 플라자(DDP)에서 진행되는 ‘코리아 핀테크 위크 2024’ 행사에 참가해 ‘금융업계 AI서비스 도입 전략’을 주제로 한 세미나·홍보관을 열고 <b>인공지능</b>(AI) 서비스... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02082806638986992,https://n.news.naver.com/mnews/article/018/0005810251?sid=101
557,2024-08-13 10:31:00,"“AI 시대의 패널 혁신, 삼성D가 선도”…이창희 연구소장, 디스플레이 기술 ...","멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 “멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",https://www.mk.co.kr/article/11091417,https://n.news.naver.com/mnews/article/009/0005349423?sid=101
558,2024-08-13 10:31:00,"LG유플러스, 광복절 맞아 AI 사진관 열다",익시 포토부스는 현장에서 촬영한 단 한 장의 사진을 LG유플러스 자체 개발 <b>인공지능</b>(AI) 기술 '익시(ixi)'가 각종 콘셉트에 맞춰 프로필 사진으로 변환해주는 AI 사진관이다. 지난 5월 기본 프로필로 운영을 시작한 데... ,https://www.moneys.co.kr/article/2024081309384263049,https://n.news.naver.com/mnews/article/417/0001020630?sid=105
559,2024-08-13 10:31:00,"&quot;XR, 센서 통합 디스플레이 기술 선점&quot;...AI 시대 패널 혁신 선도 나선 '이 기...",이창희 삼성디스플레이 디스플레이연구소장(부사장)은 13일 서울 강남구 코엑스(COEX)에서 열린 '디스플레이 비즈니스 포럼 2024'에 연사로 나서 &quot;삼성디스플레이는 <b>인공지능</b>(AI) 시대를 맞아 새로운 성장 기회를 잡은... ,http://www.fnnews.com/news/202408130950003110,https://n.news.naver.com/mnews/article/014/0005226954?sid=101
560,2024-08-13 10:31:00,"펫타버스, 100억 투자 유치","또한 CES 2023에서 기술혁신상을 수상한 ‘<b>인공지능</b> 기반 반려동물 신원확인 방법 및 시스템’ 기술을 인수해 글로벌 등록 특허를 보유하고, R&amp;D를 진행 중이다. 이 특허를 활용한 PET FACE ID를 위해 반려동물 데이터 50만... ",https://www.hankyung.com/article/202408139889O,https://n.news.naver.com/mnews/article/015/0005021109?sid=101
561,2024-08-13 10:30:00,이창희 삼성D 연구소장 &quot;기술력으로 AI시대 패널 혁신 이끌 것&quot;,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",https://www.ajunews.com/view/20240813091216171,https://www.ajunews.com/view/20240813091216171
562,2024-08-13 10:30:00,삼성디스플레이 &quot;AI 시대는 성장 기회…소비전력 저감 기술 연구개발 지속&quot;,&quot;삼성디스플레이는 <b>인공지능</b>(AI) 시대를 맞아 새로운 성장 기회를 잡은 디스플레이 산업을 주도할 것입니다.&quot; 이창희 삼성디스플레이 디스플레이연구소장(부사장)은 13일 서울 코엑스(COEX)에서 열린 '디스플레이... ,https://www.newspim.com/news/view/20240813000104,https://www.newspim.com/news/view/20240813000104
563,2024-08-13 10:30:00,이창희 삼성D 부사장 “저전력·올레도스로 AI 시장 잡는다”,“삼성디스플레이는 <b>인공지능</b>(AI) 시대를 맞아 새로운 성장 기회를 잡은 디스플레이 산업을 주도할 것입니다.” 이창희 삼성디스플레이 디스플레이연구소장(부사장)은 13일 서울 코엑스(COEX)에서 열린 ‘디스플레이... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02102486638986992,https://n.news.naver.com/mnews/article/018/0005810249?sid=101
564,2024-08-13 10:30:00,"이창희 삼성D 연구소장 &quot;AI 시대 패널 혁신, 삼성이 선도&quot;","멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",https://www.dt.co.kr/contents.html?article_no=2024081302109932075001&ref=naver,https://n.news.naver.com/mnews/article/029/0002894854?sid=101
565,2024-08-13 10:30:00,"&quot;AI 가전 편리함 알린다&quot;…LG전자, 서바이벌 리얼리티쇼 공개",[사진=LG전자] LG전자는 LG <b>인공지능</b>(AI) 가전의 편리함을 알리는 서바이벌 리얼리티쇼를 제작해 아마존 산하 글로벌 온라인동영상서비스(OTT) 프라임 비디오에서 공개한다고 13일 밝혔다. LG전자는 이달 12일(현지시간)... ,http://www.goodkyung.com/news/articleView.html?idxno=244283,http://www.goodkyung.com/news/articleView.html?idxno=244283
566,2024-08-13 10:30:00,AI 시대 디스플레이 뜬다…&quot;소비전력 저감과 올레도스·센서 핵심&quot;,&quot;삼성디스플레이는 AI(<b>인공지능</b>) 시대를 맞아 새로운 성장 기회를 잡은 디스플레이 산업을 주도할 것입니다.&quot; 이창희 삼성디스플레이 디스플레이연구소장(부사장)은 13일 서울 강남구 코엑스에서 열린 '디스플레이... ,https://www.news1.kr/industry/general-industry/5509090,https://n.news.naver.com/mnews/article/421/0007727185?sid=101
567,2024-08-13 10:30:00,삼성D 이창희 &quot;AI 시대 패널 혁신 삼성D가 선도할 것&quot;,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",http://www.asiaa.co.kr/news/articleView.html?idxno=182537,http://www.asiaa.co.kr/news/articleView.html?idxno=182537
568,2024-08-13 10:30:00,삼성D &quot;AI 진가 발휘될 XR 기기서 고휘도·고해상도 디스플레이는 핵심&quot;,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",https://www.dailian.co.kr/news/view/1395275/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002861572?sid=101
569,2024-08-13 10:30:00,삼성D 이창희 부사장 &quot;AI 시대 '패널혁신' 선도하겠다&quot;,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",http://www.shinailbo.co.kr/news/articleView.html?idxno=1916678,http://www.shinailbo.co.kr/news/articleView.html?idxno=1916678
570,2024-08-13 10:30:00,"[금융 단신] NH농협은행, 소상공인 특화서비스 外","출력된 이미지는 <b>인공지능</b>이 학습해 만들어낸 가상의 이미지로 SNS 매체에 포스팅된 게시물의 텍스트나 픽셀을 상호 모방해 이미지를 변형한 결과물이다. 우리은행, 3/4분기 수출입 기업 초청 환율 세미나 개최... ",http://www.dailypop.kr/news/articleView.html?idxno=80615,http://www.dailypop.kr/news/articleView.html?idxno=80615
571,2024-08-13 10:30:00,"&quot;AI 시대의 패널 혁신, 삼성D가 선도한다&quot; 이창희 삼성D 연구소장, AI 시대를...","멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",http://www.issuenbiz.com/news/articleView.html?idxno=47406,http://www.issuenbiz.com/news/articleView.html?idxno=47406
572,2024-08-13 10:30:00,"이창희 삼성D 연구소장 &quot;AI시대, 저전력·저발열 제품 연구개발&quot;",삼성디스플레이가 <b>인공지능</b>(AI) 시대 고휘도(밝기)의 올레도스(OLEDoS) 기술과 실제 눈으로 보는 것과 같은 고해상도 기술로 디스플레이 산업을 주도하겠다는 포부를 밝혔다. 올레도스는 실리콘 웨이퍼 위에 유기물을... ,https://view.asiae.co.kr/article/2024081308545239407,https://n.news.naver.com/mnews/article/277/0005458457?sid=101
573,2024-08-13 10:30:00,"&quot;삼성디스플레이, AI 산업 주도할 것&quot;","멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고 이를 토대로 시의적절한 이미지 정보를... ",https://www.newsway.co.kr/news/view?ud=2024081308375954086,https://www.newsway.co.kr/news/view?ud=2024081308375954086
574,2024-08-13 10:30:00,이창희 삼성디스플레이 연구소장 &quot;AI 시대의 패널 혁신 선도하겠다&quot;,이 부사장은 이날 서울 코엑스(COEX)에서 열린 '디스플레이 비즈니스 포럼 2024'에 연사로 나서 'AI 시대를 위한 디스플레이 기술'을 주제로 온디바이스 <b>인공지능</b>(AI) 시대에 대한 포부를 이처럼 밝혔다. 이 부사장은 AI가... ,https://www.etoday.co.kr/news/view/2390129,https://www.etoday.co.kr/news/view/2390129
575,2024-08-13 10:30:00,"[기획] 심덕섭 고창군수, 지역소멸에 직면한 농촌지자체 新 생존 모델 제시",특히 내년부터 무장 영선고등학교의 AI 특화 직업계고(가칭 전북<b>인공지능</b>고등학교)로 변경이 확정됐다. 삼성전자의 스마트허브단지와 연계해 AI 핵심인력 양성의 중추가 될 수 있을 것으로 기대되고 있다.... ,https://www.sportsseoul.com/news/read/1453891?ref=naver,https://n.news.naver.com/mnews/article/468/0001085218?sid=102
576,2024-08-13 10:30:00,이창희 삼성디스플레이 부사장 &quot;AI 시대 패널 혁신 선도...소비전력 저감 핵심...,&quot;삼성디스플레이는 <b>인공지능</b>(AI) 시대를 맞아 새로운 성장 기회를 잡은 디스플레이 산업을 주도할 것이다&quot; 이창희 삼성디스플레이 디스플레이연구소장(부사장)은 13일 서울 코엑스에서 열린 '디스플레이 비즈니스 포럼... ,https://www.newsquest.co.kr/news/articleView.html?idxno=229300,https://www.newsquest.co.kr/news/articleView.html?idxno=229300
577,2024-08-13 10:30:00,"하나은행, 카이스트와 ‘AI 상업용 부동산 시장예측 모델’ 개발",이투데이=손희정 기자 | 하나은행은 <b>인공지능</b>(AI)을 기반으로 한 상업용 부동산 시장예측 모델인 ‘하나AI CRP’ 서비스를 개발했다고 13일 밝혔다. 이 서비스는 국내 시장에 특화된 상업용 부동산 시장예측 모델로... ,https://www.etoday.co.kr/news/view/2390190,https://www.etoday.co.kr/news/view/2390190
578,2024-08-13 10:30:00,"하나은행-카이스트, 'AI 상업용 부동산 시장예측 모델' 개발","하나은행은 <b>인공지능</b>(AI)를 기반으로 한 상업용 부동산 시장예측 모델인 '하나AI CRP' 서비스를 개발했다고 13일 밝혔다. '하나AI CRP' 서비스는 꾸준히 증가하고 있는 상업용 부동산 투자 상담시, 보다 정교하고... ",https://news.dealsitetv.com/news/articleView.html?idxno=121285,https://news.dealsitetv.com/news/articleView.html?idxno=121285
579,2024-08-13 10:30:00,이창희 삼성디스플레이 부사장 &quot;AI 시대 패널 혁신 주도할 것&quot;,"멀티모달 AI란 텍스트, 이미지, 소리 등 다양한 형태의 정보를 동시에 이해하고 처리할 수 있는 <b>인공지능</b>을 말한다. 이 부사장은 &quot;멀티모달 AI는 시선이나 손동작을 추적하고, 이를 토대로 시의적절한 이미지 정보를... ",http://www.womentimes.co.kr/news/articleView.html?idxno=78182,http://www.womentimes.co.kr/news/articleView.html?idxno=78182
