,key,value
5633,떨림이,5633
5634,되는게,5634
5635,진디,5635
5636,벤라팍신,5636
5637,스리,5637
5638,로라제팜,5638
5639,됐는데요,5639
5640,맞추는것,5640
5641,고하,5641
5642,했긴,5642
5643,나오는데,5643
5644,그만두면,5644
5645,어떨지,5645
5646,형사,5646
5647,마친,5647
5648,민사소송,5648
5649,하려는데요,5649
5650,해진,5650
5651,된다네요,5651
5652,할까말까,5652
5653,해야하고요,5653
5654,지나가면,5654
5655,찝찝하고,5655
5656,지치는,5656
5657,뛰어내리는것으로,5657
5658,층,5658
5659,뛰어내려,5659
5660,죽고싶거나,5660
5661,힘들거나,5661
5662,뛰어내리고싶어서,5662
5663,어지럽힐,5663
5664,바뀌었고요,5664
5665,뛰어내리고싶어요,5665
5666,뛰어내려서,5666
5667,보고싶은,5667
5668,할것만,5668
5669,살쪘는데,5669
5670,할거고요,5670
5671,빼기,5671
5672,힘들죠,5672
5673,이어져,5673
5674,해주실수있나요,5674
5675,있으신,5675
5676,오세요,5676
5677,문정,5677
5678,회원,5678
5679,가려니,5679
5680,적힌,5680
5681,되려고,5681
5682,바꿨거든요,5682
5683,적은거겠죠,5683
5684,싸우다,5684
5685,주방,5685
5686,조른,5686
5687,전화해야,5687
5688,한다면서,5688
5689,달래,5689
5690,찾아가나요,5690
5691,피드백,5691
5692,얻고,5692
5693,가셔서,5693
5694,알려주질,5694
5695,외교관,5695
5696,행정,5696
5697,국민연금,5697
5698,간절합니다,5698
5699,담소,5699
5700,판명,5700
5701,나온거다,5701
5702,살아왔는데,5702
5703,지날수록,5703
5704,어려운데,5704
5705,바하,5705
5706,곧있으면,5706
5707,정해,5707
5708,내신,5708
5709,벌기에,5709
5710,먹고요,5710
5711,엠피디,5711
5712,베타,5712
5713,온정,5713
5714,베스티,5714
5715,딘정,5715
5716,등해,5716
5717,느제,5717
5718,틱증상,5718
5719,나서야,5719
5720,맞았던,5720
5721,다녔습니다,5721
5722,그닥,5722
5723,옮기고싶은데,5723
5724,옮기면,5724
5725,권했지만,5725
5726,망설이고,5726
5727,식물성,5727
5728,식품,5728
5729,으로만,5729
5730,먹을수있던거라,5730
5731,여자친구,5731
5732,먹으려는데,5732
5733,분량,5733
5734,성정동,5734
5735,지에도,5735
5736,나와있다고,5736
5737,않았는지,5737
5738,단순,5738
5739,해줘,5739
5740,시달리다,5740
5741,준걸,5741
5742,얻은,5742
5743,과실,5743
5744,소송,5744
5745,무심하게,5745
5746,받다,5746
5747,잘수도,5747
5748,받을까,5748
5749,안되는건,5749
5750,수면시간,5750
5751,복용량,5751
5752,깨게,5752
5753,피곤,5753
5754,몰려옵니다,5754
5755,평택,5755
5756,드리려,5756
5757,없어지,5757
5758,어째,5758
5759,좋아지는,5759
5760,같다가,5760
5761,예민해하는,5761
5762,타러,5762
5763,안되서요,5763
5764,충주,5764
5765,불안한데,5765
5766,상식,5766
5767,삼촌,5767
5768,안되겠다며,5768
5769,가셨었습니다,5769
5770,받았다고만,5770
5771,먹는지도,5771
5772,볼수있는,5772
5773,걸릴것,5773
5774,헐,5774
5775,해준다면,5775
5776,나지,5776
5777,렵다,5777
5778,내시더라구요,5778
5779,하자는데,5779
5780,찍힘,5780
5781,나체,5781
5782,사용,5782
5783,신규,5783
5784,하고싶지도,5784
5785,정확하게,5785
5786,바꿔가면서,5786
5787,저렴하진,5787
5788,않았던,5788
5789,했었거든요,5789
5790,잠자려고,5790
5791,누워도,5791
5792,기상,5792
5793,무력했던,5793
5794,일어나,5794
5795,잤던,5795
5796,살아져서,5796
5797,끊었었어요,5797
5798,그리구,5798
5799,바꿨던,5799
5800,기억나는게,5800
5801,주황색,5801
5802,초록색,5802
5803,있었구,5803
5804,원형,5804
5805,정제,5805
5806,십자,5806
5807,표시,5807
5808,김해,5808
5809,삼계,5809
5810,명절,5810
5811,친척,5811
5812,할거냐고,5812
5813,물으니까,5813
5814,큰집,5814
5815,모이는데,5815
5816,추석,5816
5817,연휴,5817
5818,이어져서,5818
5819,길던데,5819
5820,괜찮은데,5820
5821,광화문,5821
5822,아메리카노,5822
5823,다른건,5823
5824,당했고,5824
5825,받아오며,5825
5826,버티겠다,5826
5827,나와,5827
5828,팀,5828
5829,장면,5829
5830,안든다는,5830
5831,이제껏,5831
5832,두근두근,5832
5833,나오기,5833
5834,바들바들,5834
5835,무서워졌어요,5835
5836,봤으면,5836
5837,싶기는,5837
5838,한시,5838
5839,어떡해야,5839
5840,조선시대,5840
5841,했을까요,5841
5842,낙스,5842
5843,탐정,5843
5844,차단,5844
5845,역할,5845
5846,하려하는데,5846
5847,면적,5847
5848,넘도록,5848
5849,걸린다는,5849
5850,듣긴,5850
5851,번호,5851
5852,적어놓으셔서,5852
5853,갈텐데,5853
5854,이쯤,5854
5855,숨기,5855
5856,세부,5856
5857,영수증,5857
5858,모바일,5858
5859,수령,5859
5860,조로,5860
5861,의병,5861
5862,권하고,5862
5863,들었었습니다,5863
5864,받으라는,5864
5865,넘길,5865
5866,치밀어서,5866
5867,참을,5867
5868,없다가도,5868
5869,차리면,5869
5870,흠칫,5870
5871,놀라기도,5871
5872,어찌저찌,5872
5873,살았는데,5873
5874,불가능해진,5874
5875,들어갈지도,5875
5876,그만두게,5876
5877,어쩌나,5877
5878,보는것이,5878
5879,지네,5879
5880,중금,5880
5881,들어갈까,5881
5882,만지거나,5882
5883,뿌스거,5883
5884,피곤해여,5884
5885,무거운,5885
5886,부스피론,5886
5887,살인,5887
5888,일어나요,5888
5889,초도,5889
5890,정해져있지,5890
5891,세우다가,5891
5892,샘,5892
5893,보이겠죠,5893
5894,짧게라도,5894
5895,꾸며,5895
5896,복받칠,5896
5897,시라,5897
5898,시킨다고,5898
5899,둔해지는,5899
5900,끊으려면,5900
5901,음주,5901
5902,마시게,5902
5903,되었어여,5903
5904,안온,5904
5905,되는거였는데요,5905
5906,마신,5906
5907,넘겨야,5907
5908,넘으면,5908
5909,넘어야,5909
5910,부사관,5910
5911,할수있나요,5911
5912,떼고,5912
5913,급하면,5913
5914,응급,5914
5915,들어갈수있다는데,5915
5916,한것이,5916
5917,청원,5917
5918,헤어지겠,5918
5919,울고있어요,5919
5920,헤어지,5920
5921,마인드,5921
5922,야할것,5922
5923,가니까,5923
5924,예뻐지고,5924
5925,해보라고,5925
5926,이쁜건,5926
5927,본능,5927
5928,안되니,5928
5929,성공하고,5929
5930,수근,5930
5931,한것,5931
5932,오기,5932
5933,도무지,5933
5934,낫지를,5934
5935,가정의학,5935
5936,마디,5936
5937,맥락,5937
5938,많다,5938
5939,하셔야,5939
5940,데스크,5940
5941,족집게,5941
5942,무당,5942
5943,순식간,5943
5944,몰라도,5944
5945,하나같이,5945
5946,무의식,5946
5947,돌려말하시는,5947
5948,싫어지네요,5948
5949,상관없는데,5949
5950,영화,5950
5951,눈빛,5951
5952,신호,5952
5953,보내서,5953
5954,채게,5954
5955,찬양,5955
5956,귀로,5956
5957,이는,5957
5958,아버님,5958
5959,약해지니까,5959
5960,책임,5960
5961,전가,5961
5962,나눴습니다,5962
5963,은연,5963
5964,지극히,5964
5965,사무,5965
5966,하셨지만,5966
5967,겟아웃,5967
5968,처지,5968
5969,이야말로,5969
5970,전치,5970
5971,병상,5971
5972,년차,5972
5973,접고,5973
5974,남겨요,5974
5975,임금,5975
5976,짰지만,5976
5977,간호,5977
5978,버티고,5978
5979,메리트,5979
5980,살려서,5980
5981,소개,5981
5982,그랬다고,5982
5983,보함,5983
5984,되어있을,5984
5985,이탈리아,5985
5986,프랑스,5986
5987,스페인,5987
5988,반입,5988
5989,성격장애,5989
5990,고치는거도,5990
5991,아니니,5991
5992,간부,5992
5993,성기,5993
5994,들어섭니다,5994
5995,사건,5995
5996,벌어지고,5996
5997,웬만하면,5997
5998,다분히,5998
5999,있는지가,5999
6000,안된다던가,6000
6001,하는거요,6001
6002,담날,6002
6003,어케되,6003
6004,많을것,6004
6005,썼는데,6005
6006,효율,6006
6007,드릴,6007
6008,멀더,6008
6009,유명하다는,6009
6010,공공기관,6010
6011,비싼건,6011
6012,중순,6012
6013,원주고,6013
6014,주요우울증,6014
6015,약하는건,6015
6016,위험한가요,6016
6017,나갈만큼,6017
6018,없어진거,6018
6019,야할까봐,6019
6020,일후,6020
6021,되지만,6021
6022,나오는게,6022
6023,빵,6023
6024,살았지만,6024
6025,텃세,6025
6026,일만,6026
6027,심해지더라고요,6027
6028,우울하긴한데,6028
6029,같음,6029
6030,예민해서,6030
6031,짜증나면,6031
6032,그릇,6032
6033,속도,6033
6034,쓰려요,6034
6035,있는거라는데,6035
6036,없으니까,6036
6037,쓰림의,6037
6038,무한,6038
6039,가려운,6039
6040,긁었더니,6040
6041,다퉈서,6041
6042,쓰려오더니,6042
6043,못잘,6043
6044,쓰렸어요,6044
6045,먹을수있으면,6045
6046,먹고싶어서요,6046
6047,쓰러졌는데,6047
6048,쓰러지나요,6048
6049,졸린,6049
6050,간거,6050
6051,알수,6051
6052,힘들거,6052
6053,내셔서,6053
6054,받아주나요,6054
6055,학점은행제,6055
6056,졸업장,6056
6057,달지말아주세요,6057
6058,다량,6058
6059,드시고,6059
6060,가시,6060
6061,받으실,6061
6062,있었으면,6062
6063,거동,6063
6064,불편하셔서,6064
6065,외출,6065
6066,들리셔서,6066
6067,어렵다는,6067
6068,다니시던,6068
6069,소변,6069
6070,우웅,6070
6071,어지러워요,6071
6072,주정,6072
6073,불안도,6073
6074,박,6074
6075,동원,6075
6076,날아왔는데,6076
6077,보진,6077
6078,들과,6078
6079,가빠지고,6079
6080,오르는,6080
6081,된지,6081
6082,안된,6082
6083,싶어졌습니다,6083
6084,궁금하고,6084
6085,비쌀,6085
6086,미안한,6086
6087,않으니깐,6087
6088,뭣,6088
6089,무섭기만,6089
6090,압도,6090
6091,멈추지,6091
6092,원합니다,6092
6093,낫,6093
6094,출퇴근시간,6094
6095,왕복,6095
6096,간반,6096
6097,국가행정,6097
6098,타고싶은데,6098
6099,많지는,6099
6100,모여,6100
6101,막히고,6101
6102,어려워져서,6102
6103,공허해요,6103
6104,받을수있을까요,6104
6105,되는거니까,6105
6106,될거,6106
6107,했었어요,6107
6108,광산구,6108
6109,따를,6109
6110,견뎌내고,6110
6111,친하고,6111
6112,낀것처럼,6112
6113,멍해요,6113
6114,덜했는데,6114
6115,명의,6115
6116,읽으면서,6116
6117,읽히고,6117
6118,할만큼,6118
6119,거가,6119
6120,이상하게,6120
6121,창피하지,6121
6122,겪으,6122
6123,죽는게,6123
6124,살고싶다는,6124
6125,신경안,6125
6126,쓰고싶고,6126
6127,있으니까,6127
6128,고통스러워서,6128
6129,다니고있긴,6129
6130,똑같은,6130
6131,꾸는데,6131
6132,무섭다거나,6132
6133,디테,6133
6134,똑같아요,6134
6135,몰라서요,6135
6136,지키만,6136
6137,까다롭게,6137
6138,받고싶다는,6138
6139,연민,6139
6140,잠겨있는,6140
6141,길어지기만,6141
6142,낭비,6142
6143,먹고싶은데,6143
6144,타원형,6144
6145,알파벳,6145
6146,해석,6146
6147,들어가있나여,6147
6148,톡,6148
6149,톡스웰,6149
6150,되있는데,6150
6151,보상,6151
6152,당연하지만,6152
6153,없을지,6153
6154,심했고,6154
6155,남아거,6155
6156,대못,6156
6157,맞아요,6157
6158,편견,6158
6159,새우는게,6159
6160,가보기로,6160
6161,넘어갔어요,6161
6162,싸운,6162
6163,가출,6163
6164,해봤어요,6164
6165,적도있고,6165
6166,전화하다가,6166
6167,왔어요,6167
6168,자고있어요,6168
6169,피곤한데,6169
6170,못자,6170
6171,부운,6171
6172,쓰러지는,6172
6173,풀려,6173
6174,분간,6174
6175,걸어,6175
6176,내주시는데,6176
6177,어떡할까,6177
6178,해봄,6178
6179,빛,6179
6180,불안정해,6180
6181,보임,6181
6182,인지장애,6182
6183,튕겨져,6183
6184,나온말이,6184
6185,평상시,6185
6186,느껴지고,6186
6187,좋았던,6187
6188,기억나지,6188
6189,들며,6189
6190,좋아진,6190
6191,웃다가도,6191
6192,정색,6192
6193,생기지,6193
6194,걸린,6194
6195,나아지긴,6195
6196,씨티,6196
6197,엠알,6197
6198,하였고,6198
6199,싫어하셔서,6199
6200,살려주세요,6200
6201,급한데,6201
6202,앞둔,6202
6203,생인,6203
6204,떠올렸을,6204
6205,무력함을,6205
6206,느낍니다,6206
6207,그다지,6207
6208,좋아하지,6208
6209,소중하지만,6209
6210,종속,6210
6211,에게로,6211
6212,억압,6212
6213,망가지는,6213
6214,스러,6214
6215,존경,6215
6216,스럽습니다,6216
6217,본다면,6217
6218,마리,6218
6219,짐승,6219
6220,역겨,6220
6221,탄생,6221
6222,숭고하고,6222
6223,귀한,6223
6224,도구,6224
6225,에게만,6225
6226,잔인하며,6226
6227,라니,6227
6228,징그럽습니다,6228
6229,방어기제,6229
6230,자른,6230
6231,쳐서,6231
6232,죽고싶은,6232
6233,상당,6233
6234,나올지,6234
6235,알려주,6235
6236,키크,6236
6237,상관없나요,6237
6238,꿈인데요,6238
6239,궁금한데,6239
6240,동일한가요,6240
6241,트럼프,6241
6242,기후,6242
6243,세계,6243
6244,정세,6244
6245,잊기,6245
6246,매진,6246
6247,쓰면,6247
6248,자도,6248
6249,약쟁,6249
6250,끼칠,6250
6251,먹는건,6251
6252,신경증,6252
6253,다르겠죠,6253
6254,정보기관,6254
6255,원활히,6255
6256,하도록,6256
6257,법안,6257
6258,발의,6258
6259,엄격해지고,6259
6260,막장,6260
6261,생기진,6261
6262,않겠죠,6262
6263,비보,6263
6264,상품,6264
6265,시기,6265
6266,재계약,6266
6267,해상,6267
6268,오송,6268
6269,되었는데요,6269
6270,먹자니,6270
6271,가능할지,6271
6272,들려면,6272
6273,내력,6273
6274,카운,6274
6275,셀링,6275
6276,걸릴까봐,6276
6277,하는거면,6277
6278,받고싶어서,6278
6279,가냐,6279
6280,쓸데없는,6280
6281,작게,6281
6282,만들었습니다,6282
6283,앓았었습니다,6283
6284,진행형,6284
6285,있어야하나요,6285
6286,여야,6286
6287,무너지실,6287
6288,들어가나요,6288
6289,맞게,6289
6290,예정일,6290
6291,지연,6291
6292,유즙,6292
6293,이었어요,6293
6294,임테,6294
6295,된것,6295
6296,가누지,6296
6297,냅니다,6297
6298,많긴,6298
6299,심해집니다,6299
6300,넘어서도,6300
6301,부부싸움,6301
6302,치셔도,6302
6303,지켜보는,6303
6304,같이만,6304
6305,없을테고,6305
6306,알콩달콩,6306
6307,지내면,6307
6308,좋으니까,6308
6309,궁금하기,6309
6310,도해,6310
6311,화재보험,6311
6312,붙,6312
6313,이익,6313
6314,괜찮아진다고,6314
6315,말씀드리기,6315
6316,갈거에요,6316
6317,였어,6317
6318,들려오고,6318
6319,수동,6319
6320,공격,6320
6321,대인,6321
6322,기피,6322
6323,까,6323
6324,화제,6324
6325,주듯,6325
6326,끝나더라구요,6326
6327,해보거나,6327
6328,알아봐야,6328
6329,큰거,6329
6330,느끼,6330
6331,모르겠,6331
6332,필요한대,6332
6333,수도권,6333
6334,클래식,6334
6335,틀지도,6335
6336,수록,6336
6337,많거나,6337
6338,행사,6338
6339,심하게하고,6339
6340,답답할,6340
6341,빈,6341
6342,되니깐,6342
6343,망가지고,6343
6344,패턴,6344
6345,망가지네요,6345
6346,힘들실,6346
6347,꺼려지네요,6347
6348,벙,6348
6349,적고,6349
6350,짧아졌어요,6350
6351,월경,6351
6352,애드,6352
6353,피온,6353
6354,스트,6354
6355,라테라,6355
6356,티메롤,6356
6357,탈정,6357
6358,베아렌정,6358
6359,지워,6359
6360,진다고하던데,6360
6361,지워지는거,6361
6362,지워지더라도,6362
6363,지자체,6363
6364,뭐뭐,6364
6365,지워지나요,6365
6366,낙인,6366
6367,찍히지,6367
6368,이지나,6368
6369,지나든,6369
6370,삭제,6370
6371,느껴서,6371
6372,주는것이라고,6372
6373,들어있는,6373
6374,봉,6374
6375,완전히,6375
6376,사라지게,6376
6377,없나여,6377
6378,홍보,6378
6379,주세요,6379
6380,평타,6380
6381,받으면은,6381
6382,발전,6382
6383,누르고,6383
6384,참고있는,6384
6385,물어보다가,6385
6386,없는말,6386
6387,튼,6387
6388,높아져서,6388
6389,불편해,6389
6390,높이기,6390
6391,신념,6391
6392,하신거라,6392
6393,고집,6393
6394,피우다가,6394
6395,믿는다하시고,6395
6396,높으면,6396
6397,높이,6397
6398,높일,6398
6399,높여,6399
6400,먹었고,6400
6401,힘들면,6401
6402,낮춰서,6402
6403,캔,6403
6404,슬림,6404
6405,핑크,6405
6406,푸트,6406
6407,먹고있거든요,6407
6408,안좋을까요,6408
6409,앱,6409
6410,가라는데요,6410
6411,충남,6411
6412,결핍,6412
6413,여동생,6413
6414,뿐이구요,6414
6415,착하기도,6415
6416,한가득,6416
6417,주었고,6417
6418,고마워서,6418
6419,불안함이,6419
6420,생겨요,6420
6421,중심,6421
6422,으로부터,6422
6423,움직이는,6423
6424,놀았으면,6424
6425,좋겠는,6425
6426,그렇다는것,6426
6427,형성,6427
6428,로되,6428
6429,않은걸,6429
6430,낮아,6430
6431,강도,6431
6432,높아졌고,6432
6433,상사,6433
6434,쌓아,6434
6435,이직,6435
6436,않,6436
6437,좋아요,6437
6438,바이,6438
6439,폴라,6439
6440,고하듯이,6440
6441,부르는지,6441
6442,필요한지,6442
6443,이러한것,6443
6444,들에,6444
6445,알려주시거나,6445
6446,주신다면,6446
6447,되냐고요,6447
6448,상호작용,6448
6449,궁금해져서요,6449
6450,좋죠,6450
6451,어렵습니다,6451
6452,다니게,6452
6453,알리고싶지는,6453
6454,먹었으면,6454
6455,써있었어요,6455
6456,넘겨지나요,6456
6457,물어보셔서요,6457
6458,예민,6458
6459,에너지,6459
6460,없기도,6460
6461,나아지기,6461
6462,버틴다는,6462
6463,때로는,6463
6464,휩싸이,6464
6465,끊기,6465
6466,하시진,6466
6467,않겠냐,6467
6468,하시면서요,6468
6469,고려,6469
6470,나은,6470
6471,죽고싶을,6471
6472,시달리다가,6472
6473,가능합니다,6473
6474,먹지말랍니다,6474
6475,중독,6475
6476,된다면서,6476
6477,보라는데,6477
6478,힘들어도,6478
6479,참는,6479
6480,되돌아갈것,6480
6481,공복,6481
6482,루나,6482
6483,올로,6483
6484,피딘정,6484
6485,드론,6485
6486,디카,6486
6487,인펙신,6487
6488,가네,6488
6489,카,6489
6490,쪼개서,6490
6491,먹고있어오,6491
6492,버티겠는데,6492
6493,비싸잖아요,6493
6494,공짜,6494
6495,놓쳐,6495
6496,미안해요,6496
6497,적을까요,6497
6498,낮나요,6498
6499,이중,6499
6500,제다,6500
6501,동일,6501
6502,다름,6502
6503,갸,6503
6504,해봐도,6504
6505,그런건데,6505
6506,넉넉히,6506
6507,모아,6507
6508,뒀어요,6508
6509,이서,6509
6510,살겠거든요,6510
6511,버티질,6511
6512,그러는건데,6512
6513,법적,6513
6514,없,6514
6515,알고있어요,6515
6516,안된다는거죠,6516
6517,관악구,6517
6518,동작구,6518
6519,하연,6519
6520,색,6520
6521,잘려있는데,6521
6522,다니니,6522
6523,하는거라서,6523
6524,료,6524
6525,우체국,6525
6526,간단,6526
6527,남게되,6527
6528,하시니,6528
6529,쓰러진,6529
6530,병변,6530
6531,증장,6531
6532,혈압,6532
6533,통풍,6533
6534,껜,6534
6535,자식,6535
6536,죄송해서,6536
6537,예능,6537
6538,집안,6538
6539,데려가라고,6539
6540,데려가시고,6540
6541,둔치,6541
6542,굶어,6542
6543,그러셨냐고,6543
6544,무릎,6544
6545,심각했는데,6545
6546,데리고,6546
6547,가셨냐고,6547
6548,전교,6548
6549,부러워하는데,6549
6550,하셨냐고,6550
6551,뭐라고도,6551
6552,그림,6552
6553,그려서,6553
6554,대회,6554
6555,칭찬,6555
6556,잘난,6556
6557,덕분,6557
6558,나와서도,6558
6559,한심한,6559
6560,됐다고,6560
6561,대표,6561
6562,인사,6562
6563,업체,6563
6564,일자리,6564
6565,되고나서,6565
6566,좌절,6566
6567,어울리고,6567
6568,들께,6568
6569,부끄러운,6569
6570,죽던가,6570
6571,버리는,6571
6572,없냐고,6572
6573,밉네요,6573
6574,가던,6574
6575,받는다,6575
6576,편지,6576
6577,하느라고,6577
6578,해야하면서,6578
6579,바쁘다고,6579
6580,네시,6580
6581,될련,6581
6582,해주시고,6582
6583,부탁드리겠습니다,6583
6584,탄다면,6584
6585,초진비,6585
6586,실할,6586
6587,까먹었어요,6587
6588,젤라,6588
6589,젠정,6589
6590,판,6590
6591,크,6591
6592,레아,6592
6593,제이,6593
6594,화콜,6594
6595,전화한다고,6595
6596,전화하지,6596
6597,혼냈어요,6597
6598,되는거죠,6598
6599,사과,6599
6600,월간,6600
6601,다녀온,6601
6602,적이있으면,6602
6603,다시나고있어서,6603
6604,다닐수밖에,6604
6605,질염약,6605
6606,아이스크림,6606
6607,질염,6607
6608,브론,6608
6609,가지는,6609
6610,월요일,6610
6611,끊으시면,6611
6612,됩니당,6612
6613,낫는데,6613
6614,아니었지만,6614
6615,새거나,6615
6616,안고,6616
6617,지낸다거나,6617
6618,먹을지,6618
6619,고프지도,6619
6620,하고를,6620
6621,아마도,6621
6622,두는,6622
6623,시켜주는,6623
6624,알아서요,6624
6625,모친,6625
6626,챈,6626
6627,잃기,6627
6628,같구,6628
6629,안든다,6629
6630,위험하단,6630
6631,들었을,6631
6632,똑같거든요,6632
6633,주는거,6633
6634,풀려요,6634
6635,심각하단,6635
6636,느끼겠어요,6636
6637,그렇고,6637
6638,사나,6638
6639,비웃는,6639
6640,보잖아요,6640
6641,썰,6641
6642,카세,6642
6643,어어,6643
6644,트약,6644
6645,펜터,6645
6646,미정,6646
6647,달즘,6647
6648,이명,6648
6649,잦아지더니,6649
6650,일어나다,6650
6651,헐떡임,6651
6652,차겠는,6652
6653,받는것도,6653
6654,살아야하나요,6654
6655,무서워하는,6655
6656,잇나요,6656
6657,쪗,6657
6658,다는,6658
6659,잇,6659
6660,느껴지는건,6660
6661,트러블,6661
6662,뱡약,6662
6663,까매졌어요,6663
6664,개기로,6664
6665,지키고,6665
6666,똑바로,6666
6667,개지,6667
6668,몇대,6668
6669,꿀밤,6669
6670,때렸는데요,6670
6671,지랄,6671
6672,뒤져,6672
6673,버리라고,6673
6674,나갔습니다,6674
6675,가정교육,6675
6676,하는대로,6676
6677,배운대로,6677
6678,과민반응,6678
6679,해봐야,6679
6680,많아,6680
6681,웅성거리는,6681
6682,급식,6682
6683,잘만,6683
6684,괜찮았던,6684
6685,짜증나기도,6685
6686,부르면,6686
6687,뛰고,6687
6688,숏츠,6688
6689,눈믈,6689
6690,나기,6690
6691,들려서,6691
6692,모른다,6692
6693,헛,6693
6694,수고,6694
6695,괜찮을,6695
6696,가쁘,6696
6697,각성,6697
6698,이상해서요,6698
6699,먹고있는데요,6699
6700,늘렸는데,6700
6701,여드름,6701
6702,크림,6702
6703,발라,6703
6704,털어,6704
6705,없어지는,6705
6706,받았었는대,6706
6707,줄어들었어요,6707
6708,불편함을,6708
6709,성능,6709
6710,드럽게,6710
6711,구린게,6711
6712,서울시,6712
6713,나오고요,6713
6714,먹든,6714
6715,해야하는거,6715
6716,알아요,6716
6717,아팠어서,6717
6718,기다려,6718
6719,튀어,6719
6720,가야겠죠,6720
6721,살고싶어요,6721
6722,힘들긴,6722
6723,떨어졌어요,6723
6724,없게,6724
6725,소나,6725
6726,필요하니까,6726
6727,해야겠지만,6727
6728,가까워서,6728
6729,이어야,6729
6730,막으십니다,6730
6731,가봐란,6731
6732,ㅈㄱㄴ,6732
6733,가려,6733
6734,비는,6734
6735,사라지고,6735
6736,심한가요,6736
6737,버리면,6737
6738,어려워질까,6738
6739,하기전,6739
6740,자주울고,6740
6741,낮아서,6741
6742,말끝,6742
6743,흐리게,6743
6744,만만하게,6744
6745,예쁘다고,6745
6746,하고다니는데,6746
6747,빈속,6747
6748,달라질까,6748
6749,떨어지고싶은데,6749
6750,죽이고싶고,6750
6751,어려울거,6751
6752,불안함으로,6752
6753,나아지지,6753
6754,가라앉고,6754
6755,키자니,6755
6756,양방,6756
6757,주잖아요,6757
6758,남는지,6758
6759,갈수가있는지도,6759
6760,상담시,6760
6761,일본,6761
6762,일본인,6762
6763,받는데요,6763
6764,촬영,6764
6765,혀,6765
6766,무겁고,6766
6767,꼬이고,6767
6768,아나운서,6768
6769,유학,6769
6770,대학입학,6770
6771,망설이게,6771
6772,먹더라도,6772
6773,하는거에,6773
6774,하는거에도,6774
6775,예민하고,6775
6776,밤낮,6776
6777,바뀌고,6777
6778,앤지,6778
6779,수생,6779
6780,말하거나,6780
6781,나면요,6781
6782,내세울,6782
6783,워드프로세서,6783
6784,배화여대,6784
6785,전통의상,6785
6786,붙으면,6786
6787,소속,6787
6788,직원,6788
6789,해칠,6789
6790,심한건,6790
6791,하란,6791
6792,하겠죠,6792
6793,어렵지만,6793
6794,돌이킬,6794
6795,나로,6795
6796,돌아갈,6796
6797,힘듦인데,6797
6798,아닌지도,6798
6799,모르겠고요,6799
6800,좋아졌다고는,6800
6801,색안경,6801
6802,있잖습니까,6802
6803,가자니,6803
6804,해왔는데요,6804
6805,풀어요,6805
6806,찢어지고,6806
6807,숨못,6807
6808,쉴,6808
6809,역겹고,6809
6810,땡길,6810
6811,느껴도,6811
6812,돼지,6812
6813,같단,6813
6814,돼고,6814
6815,죽고싶더라고요,6815
6816,식하다가,6816
6817,괴물,6817
6818,한심해서,6818
6819,있고싶어요,6819
6820,만나기,6820
6821,식해,6821
6822,쳐,6822
6823,폭식증,6823
6824,가가,6824
6825,해준다는데,6825
6826,찌나요,6826
6827,미안하고,6827
6828,쓰는게,6828
6829,아깝단,6829
6830,갈만,6830
6831,빠지는데,6831
6832,많이하고,6832
6833,깊은,6833
6834,꾸고,6834
6835,생기다가,6835
6836,두드러지고,6836
6837,속사정,6837
6838,아는게,6838
6839,꺼내야,6839
6840,조현정,6840
6841,제주도,6841
6842,되있고,6842
6843,사라지질,6843
6844,않길래,6844
6845,인간관계,6845
6846,찾게,6846
6847,먹었구요,6847
6848,홧김,6848
6849,버림,6849
6850,였습니다,6850
6851,자기전에만,6851
6852,되었다는,6852
6853,체감,6853
6854,될만큼,6854
6855,낮아졌어요,6855
6856,거외,6856
6857,없구요,6857
6858,스멀스멀,6858
6859,느껴지니깐,6859
6860,떠오르면서,6860
6861,싫어서요,6861
6862,여쭙습니다,6862
6863,빼는건,6863
6864,남는지도,6864
6865,강북구,6865
6866,나오질,6866
6867,자발,6867
6868,고부,6868
6869,힘들어하셨습니다,6869
6870,하셨구요,6870
6871,치료받았다고,6871
6872,한사코,6872
6873,가길,6873
6874,해놨고,6874
6875,해놨는데,6875
6876,데려갈까,6876
6877,잇습니다,6877
6878,불안함이랑,6878
6879,깨고,6879
6880,심해졌습니다,6880
6881,연습,6881
6882,미친,6882
6883,징그럽고,6883
6884,부술것,6884
6885,주체,6885
6886,이러지만,6886
6887,앞애,6887
6888,이럴까봐,6888
6889,컨트롤,6889
6890,빡치니까,6890
6891,질러야지,6891
6892,이런게,6892
6893,욱,6893
6894,괴성,6894
6895,버립니다,6895
6896,화병,6896
6897,살아가고,6897
6898,버틸수,6898
6899,정확하겠지만,6899
6900,컨셉,6900
6901,약한것도,6901
6902,심각해서,6902
6903,노코틴,6903
6904,금연,6904
6905,응시,6905
6906,자지,6906
6907,근심,6907
6908,조안,6908
6909,해주어서,6909
6910,되시면,6910
6911,물어볼것인데,6911
6912,잇는지,6912
6913,외도,6913
6914,이혼소송,6914
6915,위자료,6915
6916,였나,6916
6917,필요없겠죠,6917
6918,나아진듯,6918
6919,활,6919
6920,말론,6920
6921,같은거도,6921
6922,검이였고,6922
6923,사본,6923
6924,중고,6924
6925,후반기,6925
6926,제조,6926
6927,준것,6927
6928,수없이,6928
6929,났고,6929
6930,있는것이,6930
6931,받으라,6931
6932,날라,6932
6933,라오,6933
