customer_id,month,total_month_price,rank
12823,9,936054,Platinum
12824,10,694165,Platinum
12826,1,947590,Platinum
12826,6,212416,Silver
12826,9,409032,Gold
12826,11,488566,Gold
12826,12,249264,Silver
12827,10,380627,Gold
12827,11,176460,Silver
12827,12,194814,Silver
12828,8,591173,Gold
12828,9,135137,Silver
12828,10,429658,Gold
12828,12,624735,Platinum
12829,1,362273,Gold
12830,6,3883776,SVip
12830,7,5212815,SVip
12830,9,2115639,Vip
12830,11,699759,Platinum
12831,3,375907,Gold
12832,9,468114,Gold
12832,11,201422,Silver
12833,7,729580,Platinum
12834,3,546040,Gold
12836,2,1480014,Vip
12836,5,1424113,Vip
12836,7,788575,Platinum
12836,10,870206,Platinum
12837,6,234406,Silver
12838,11,491467,Gold
12839,2,614526,Platinum
12839,5,536426,Gold
12839,6,532231,Gold
12839,7,1141444,Vip
12839,8,577609,Gold
12839,9,1210035,Vip
12839,10,677874,Platinum
12839,11,1879414,Vip
12839,12,1315177,Vip
12840,4,1492914,Vip
12840,5,1265377,Vip
12840,6,1001254,Vip
12840,7,1006848,Vip
12841,1,870311,Platinum
12841,2,680304,Platinum
12841,3,471785,Gold
12841,4,280851,Silver
12841,5,202925,Silver
12841,6,349128,Gold
12841,7,728356,Platinum
12841,8,478549,Gold
12841,9,377340,Gold
12841,10,883351,Platinum
12841,11,505941,Gold
12841,12,263965,Silver
12842,2,543156,Gold
12842,9,1412838,Vip
12843,3,163263,Silver
12843,5,932837,Platinum
12843,6,1347620,Vip
12843,7,514436,Gold
12843,10,17392,Silver
12844,8,305690,Gold
12844,11,264087,Silver
12845,2,113777,Silver
12845,3,505171,Gold
12847,11,1474682,Vip
12849,3,1169149,Vip
12849,11,596837,Gold
12851,9,230403,Silver
12852,2,544589,Gold
12853,1,747095,Platinum
12853,4,799884,Platinum
12853,7,1874030,Vip
12854,1,681545,Platinum
12854,4,734981,Platinum
12854,9,884278,Platinum
12856,10,2354765,Vip
12856,11,1067258,Vip
12856,12,372498,Gold
12857,2,1401196,Vip
12857,5,532790,Gold
12863,10,911057,Platinum
12864,7,257165,Silver
12865,8,1715452,Vip
12865,11,1025813,Vip
12866,3,977341,Platinum
12867,2,741431,Platinum
12867,3,858600,Platinum
12867,5,788785,Platinum
12867,6,1073114,Vip
12867,9,1175809,Vip
12867,11,1736428,Vip
12868,1,821402,Platinum
12868,3,433975,Gold
12868,5,764784,Platinum
12868,6,433608,Gold
12871,5,230736,Silver
12871,9,434622,Gold
12872,1,387077,Gold
12873,3,653752,Platinum
12875,7,86473,Silver
12876,5,1269799,Vip
12876,10,2607299,Vip
12877,1,175149,Silver
12877,2,138441,Silver
12877,3,145363,Silver
12877,4,152250,Silver
12877,5,318695,Gold
12877,6,483828,Gold
12877,8,175499,Silver
12877,9,176792,Silver
12877,11,481993,Gold
12877,12,174205,Silver
12878,3,550934,Gold
12878,4,943587,Platinum
12879,9,887459,Platinum
12879,10,114528,Silver
12881,3,520904,Gold
12882,11,2557393,Vip
12883,9,509769,Gold
12883,11,719896,Platinum
12884,9,540219,Gold
12885,8,1128071,Vip
12885,10,926212,Platinum
12886,5,1354700,Vip
12886,10,1054743,Vip
12888,3,476784,Gold
12888,5,142217,Silver
12890,11,658506,Platinum
12891,2,73416,Silver
12891,5,356592,Gold
12891,6,148580,Silver
12893,11,308609,Gold
12895,9,468114,Gold
12895,10,183539,Silver
12897,2,225142,Silver
12897,5,153299,Silver
12901,3,5577728,SVip
12901,4,2530334,Vip
12901,5,5501095,SVip
12901,6,3098994,SVip
12901,7,2274200,Vip
12901,8,1363440,Vip
12901,9,2656610,Vip
12901,10,3074662,SVip
12901,11,3419629,SVip
12901,12,1363440,Vip
12902,3,242412,Silver
12904,6,427718,Gold
12904,11,439394,Gold
12906,9,3385159,SVip
12906,11,1718668,Vip
12908,1,555864,Gold
12908,6,755136,Platinum
12909,3,1579230,Vip
12909,5,1092360,Vip
12909,9,575057,Gold
12909,10,561667,Gold
12910,4,1258944,Vip
12910,5,738145,Platinum
12910,7,602011,Platinum
12910,9,984613,Platinum
12910,10,990067,Platinum
12910,11,801388,Platinum
12912,10,555968,Gold
12912,11,943920,Platinum
12912,12,1405811,Vip
12913,2,548522,Gold
12913,3,235927,Silver
12913,11,1891580,Vip
12913,12,935354,Platinum
12915,7,286672,Silver
12916,1,1410723,Vip
12916,3,1135815,Vip
12916,5,1389222,Vip
12916,7,1212010,Vip
12917,8,1038312,Vip
12919,6,360437,Gold
12919,7,92294,Silver
12919,8,319272,Gold
12919,11,1058658,Vip
12919,12,503249,Gold
12920,11,284539,Silver
12921,1,842011,Platinum
12921,2,3502782,SVip
12921,3,1859644,Vip
12921,5,2232528,Vip
12921,6,973426,Platinum
12921,7,3832979,SVip
12921,8,1154466,Vip
12921,9,4320059,SVip
12921,10,2321466,Vip
12921,11,6752593,SVip
12922,7,708604,Platinum
12923,10,302089,Gold
12924,1,101716,Silver
12924,3,401690,Gold
12924,5,642005,Platinum
12924,9,486695,Gold
12925,9,643805,Platinum
12925,12,569393,Gold
12928,4,677699,Platinum
12928,7,622462,Platinum
12928,10,583832,Gold
12928,11,1035794,Vip
12929,2,206001,Silver
12930,6,387286,Gold
12930,9,339531,Gold
12931,2,2965307,Vip
12931,3,109250,Silver
12931,4,2601024,Vip
12931,5,868406,Platinum
12931,8,50010280,SVip
12931,10,3337561,SVip
12931,11,13312593,SVip
12933,3,193591,Silver
12933,6,431301,Gold
12933,11,437069,Gold
12935,1,754489,Platinum
12935,5,759680,Platinum
12935,7,617201,Platinum
12935,8,552402,Gold
12935,11,492201,Gold
12935,12,600927,Platinum
12936,9,1395708,Vip
12936,11,463989,Gold
12937,3,380067,Gold
12937,5,368478,Gold
12937,9,696071,Platinum
12937,11,1184846,Vip
12938,11,199516,Silver
12939,1,3379233,SVip
12939,2,5901387,SVip
12939,3,3354481,SVip
12939,7,1331556,Vip
12939,9,1828477,Vip
12939,10,4449848,SVip
12940,9,631499,Platinum
12940,10,941158,Platinum
12942,5,240821,Silver
12942,7,487831,Gold
12944,11,555094,Gold
12945,2,809236,Platinum
12947,1,527301,Gold
12947,4,750888,Platinum
12947,6,602046,Platinum
12947,7,392076,Gold
12948,3,924622,Platinum
12948,5,624560,Platinum
12948,8,939899,Platinum
12948,10,753475,Platinum
12948,11,366975,Gold
12949,4,2681956,Vip
12949,5,1252267,Vip
12949,8,2095362,Vip
12949,11,1254714,Vip
12950,11,544676,Gold
12950,12,2676887,Vip
12951,1,535045,Gold
12951,4,271272,Silver
12951,5,285972,Silver
12951,6,221821,Silver
12951,12,545882,Gold
12952,9,1278731,Vip
12952,10,626692,Platinum
12952,12,520432,Gold
12953,11,576577,Gold
12955,3,828237,Platinum
12955,5,390852,Gold
12955,6,513842,Gold
12955,7,621483,Platinum
12955,9,867777,Platinum
12955,10,471540,Gold
12955,11,3210761,SVip
12955,12,1411020,Vip
12956,2,188906,Silver
12957,1,723112,Platinum
12957,3,577731,Gold
12957,5,672245,Platinum
12957,6,1025236,Vip
12957,9,1617651,Vip
12957,11,2406681,Vip
12962,8,298103,Silver
12962,12,167545,Silver
12963,9,443834,Gold
12963,10,183924,Silver
12963,11,1515603,Vip
12963,12,462608,Gold
12965,9,1345627,Vip
12966,11,279994,Silver
12968,8,237640,Silver
12970,1,41602,Silver
12970,12,667159,Platinum
12971,1,1148925,Vip
12971,2,1017510,Vip
12971,3,2024953,Vip
12971,4,2090957,Vip
12971,5,1062801,Vip
12971,6,1009330,Vip
12971,7,3363082,SVip
12971,8,1250099,Vip
12971,9,1396721,Vip
12971,10,805408,Platinum
12971,11,3344710,SVip
12971,12,283001,Silver
12974,5,253110,Silver
12976,5,1291072,Vip
12977,7,68591,Silver
12980,1,1261916,Vip
12980,2,2139027,Vip
12980,3,1466222,Vip
12980,5,1560299,Vip
12980,6,3443105,SVip
12980,7,1466222,Vip
12981,7,327190,Gold
12981,11,323449,Gold
12982,4,682663,Platinum
12984,11,170430,Silver
12985,11,1318656,Vip
12985,12,847780,Platinum
12987,5,531916,Gold
12987,9,444691,Gold
12988,2,884173,Platinum
12989,1,1415880,Vip
12989,2,1575996,Vip
12989,3,764575,Platinum
12989,4,485174,Gold
12989,5,1221642,Vip
12989,7,1994817,Vip
12989,9,1115084,Vip
12989,10,2330014,Vip
12989,11,620470,Platinum
12989,12,225719,Silver
12990,2,170430,Silver
12990,6,290867,Silver
12990,11,254508,Silver
12991,8,530622,Gold
12991,11,349949,Gold
12993,2,179869,Silver
12993,5,126555,Silver
12993,8,344530,Gold
12993,11,74045,Silver
12994,3,616344,Platinum
12994,8,511936,Gold
12994,12,575004,Gold
12995,9,369387,Gold
12997,1,534101,Gold
12997,4,529504,Gold
12997,9,538244,Gold
12997,11,542754,Gold
12999,4,559849,Gold
12999,5,237028,Silver
13000,3,448851,Gold
13000,8,133407,Silver
13001,1,2394480,Vip
13001,2,3668964,SVip
13001,3,3394056,SVip
13001,4,1112514,Vip
13001,5,2209611,Vip
13001,6,876622,Platinum
13001,7,1346082,Vip
13001,11,1070457,Vip
13001,12,1033085,Vip
13002,1,211420,Silver
13003,5,103219,Silver
13003,7,52440,Silver
13003,8,104880,Silver
13004,1,1128124,Vip
13004,2,1030708,Vip
13004,4,789711,Platinum
13004,5,706541,Platinum
13004,6,1224578,Vip
13004,7,539153,Gold
13004,8,573466,Gold
13004,9,594687,Gold
13004,10,845507,Platinum
13004,11,1829998,Vip
13005,4,562244,Gold
13005,6,335703,Gold
13006,10,142584,Silver
13008,1,401113,Gold
13012,2,659467,Platinum
13012,5,577049,Gold
13012,7,533000,Gold
13012,9,312070,Gold
13012,11,797088,Platinum
13013,4,1135011,Vip
13013,5,340213,Gold
13013,7,980348,Platinum
13013,8,786005,Platinum
13013,9,530168,Gold
13013,10,378983,Gold
13013,11,1071419,Vip
13013,12,515834,Gold
13014,3,1456398,Vip
13014,5,864997,Platinum
13014,6,805391,Platinum
13014,8,408507,Gold
13014,9,697714,Platinum
13014,11,1826048,Vip
13015,4,1711938,Vip
13015,5,1369855,Vip
13015,10,2755896,Vip
13016,8,743336,Platinum
13016,9,637390,Platinum
13017,12,356592,Gold
13018,2,1123002,Vip
13018,3,581384,Gold
13018,4,2838612,Vip
13018,5,1879082,Vip
13018,6,312787,Gold
13018,7,1195614,Vip
13018,8,440426,Gold
13018,9,1554531,Vip
13018,10,720473,Platinum
13018,11,2075505,Vip
13021,3,453343,Gold
13021,5,608828,Platinum
13021,6,677297,Platinum
13021,9,815983,Platinum
13021,11,1209039,Vip
13021,12,533891,Gold
13023,8,588027,Gold
13023,10,617918,Platinum
13026,3,147461,Silver
13026,5,278561,Silver
13026,9,630119,Platinum
13026,11,298278,Silver
13026,12,350508,Gold
13027,3,671232,Platinum
13027,4,3523968,SVip
13027,7,2684928,Vip
13027,8,2684928,Vip
13028,10,622183,Platinum
13028,11,533804,Gold
13029,7,682943,Platinum
13029,11,829076,Platinum
13030,11,611939,Platinum
13032,9,867532,Platinum
13032,10,898262,Platinum
13034,10,833638,Platinum
13035,3,582084,Gold
13035,9,1029362,Vip
13037,3,437734,Gold
13037,5,571421,Gold
13037,7,530955,Gold
13038,2,690634,Platinum
13038,6,343761,Gold
13038,9,553591,Gold
13040,11,530081,Gold
13040,12,653297,Platinum
13043,3,902702,Platinum
13044,2,979701,Platinum
13045,9,533629,Gold
13046,3,345614,Gold
13046,11,754419,Platinum
13047,2,802157,Platinum
13047,3,746658,Platinum
13047,5,732412,Platinum
13047,6,983075,Platinum
13047,8,782981,Platinum
13047,10,962413,Platinum
13047,11,8652,Silver
13048,1,834862,Platinum
13048,4,779275,Platinum
13048,8,760607,Platinum
13048,11,805583,Platinum
13049,1,268807,Silver
13049,10,879069,Platinum
13050,1,564761,Gold
13050,2,1060284,Vip
13050,3,701559,Platinum
13050,5,599703,Gold
13050,6,1022877,Vip
13050,7,593236,Gold
13050,8,1243230,Vip
13050,10,1074617,Vip
13050,11,1245187,Vip
13052,5,608566,Platinum
13055,5,602815,Platinum
13055,9,1519973,Vip
13058,7,83117,Silver
13058,10,157582,Silver
13058,11,233707,Silver
13059,4,320583,Gold
13060,3,537562,Gold
13061,9,434570,Gold
13062,6,606521,Platinum
13064,1,355368,Gold
13064,7,797000,Platinum
13064,9,320023,Gold
13064,11,460178,Gold
13066,11,822958,Platinum
13067,9,201824,Silver
13068,1,288420,Silver
13068,11,312892,Gold
13069,1,595963,Gold
13069,2,445792,Gold
13069,3,470736,Gold
13069,4,1093985,Vip
13069,5,684551,Platinum
13069,6,661425,Platinum
13069,7,527965,Gold
13069,8,325075,Gold
13069,9,833376,Platinum
13069,10,218657,Silver
13069,11,272845,Silver
13069,12,489859,Gold
13070,5,399942,Gold
13072,3,309658,Gold
13075,8,1607478,Vip
13077,2,458797,Gold
13077,12,265398,Silver
13078,1,1336485,Vip
13078,2,609300,Platinum
13078,3,2149200,Vip
13078,4,1322589,Vip
13078,5,850751,Platinum
13078,6,1357182,Vip
13078,7,1001481,Vip
13078,8,1923918,Vip
13078,9,2614134,Vip
13078,10,2468665,Vip
13078,11,3432949,SVip
13078,12,1466711,Vip
13079,7,41602,Silver
13079,9,259752,Silver
13079,11,30939,Silver
13079,12,52440,Silver
13080,6,101523,Silver
13081,1,6166314,SVip
13081,2,2749936,Vip
13081,3,4090407,SVip
13081,5,8138425,SVip
13081,7,7702754,SVip
13081,11,16548770,SVip
13082,1,663261,Platinum
13082,3,1234962,Vip
13082,4,1528171,Vip
13082,6,498791,Gold
13082,7,2234118,Vip
13082,8,157320,Silver
13083,9,336297,Gold
13083,12,194657,Silver
13085,2,486118,Gold
13085,7,241189,Silver
13089,1,9690877,SVip
13089,2,7097631,SVip
13089,3,7707036,SVip
13089,4,6017857,SVip
13089,5,7807966,SVip
13089,6,6551469,SVip
13089,7,6453930,SVip
13089,8,6346201,SVip
13089,9,12848796,SVip
13089,10,5804933,SVip
13089,11,7799733,SVip
13089,12,8183471,SVip
13090,1,529224,Gold
13090,2,847849,Platinum
13090,3,970664,Platinum
13090,4,1328654,Vip
13090,6,1454370,Vip
13090,7,1692763,Vip
13090,10,2156979,Vip
13090,11,4211718,SVip
13090,12,621204,Platinum
13091,11,604493,Platinum
13092,3,192629,Silver
13092,4,180568,Silver
13092,5,71318,Silver
13092,9,66563,Silver
13093,1,3973134,SVip
13093,2,2551205,Vip
13093,3,532266,Gold
13094,1,266814,Silver
13094,2,133407,Silver
13094,3,133407,Silver
13094,5,719267,Platinum
13094,6,266814,Silver
13094,7,390992,Gold
13094,8,400222,Gold
13094,9,400222,Gold
13094,11,266814,Silver
13095,9,130051,Silver
13097,1,1348214,Vip
13097,2,1026093,Vip
13097,3,1534778,Vip
13097,4,805723,Platinum
13097,6,1743804,Vip
13097,8,1113039,Vip
13097,9,1460576,Vip
13097,11,928432,Platinum
13098,1,1134102,Vip
13098,2,427910,Gold
13098,3,610401,Platinum
13098,4,3635350,SVip
13098,5,6784145,SVip
13098,6,4143826,SVip
13098,7,3904437,SVip
13098,8,4650029,SVip
13098,9,5037176,SVip
13098,10,9460420,SVip
13098,11,6563355,SVip
13098,12,4135348,SVip
13099,9,362465,Gold
13101,4,176880,Silver
13102,1,1323340,Vip
13102,2,788033,Platinum
13102,3,1181787,Vip
13102,4,1004330,Vip
13102,5,1112986,Vip
13102,6,413297,Gold
13102,7,1671262,Vip
13102,9,578832,Gold
13102,10,639977,Platinum
13102,11,459724,Gold
13102,12,877723,Platinum
13103,10,426407,Gold
13104,3,195706,Silver
13104,7,284434,Silver
13104,9,354074,Gold
13104,10,314640,Gold
13104,12,593411,Gold
13106,7,133722,Silver
13107,1,990836,Platinum
13107,6,643928,Platinum
13107,9,825405,Platinum
13107,10,217101,Silver
13109,7,646497,Platinum
13109,10,728374,Platinum
13110,2,474669,Gold
13110,3,805723,Platinum
13110,7,541443,Gold
13110,10,357815,Gold
13110,11,422544,Gold
13113,1,1833459,Vip
13113,2,2064335,Vip
13113,3,2059283,Vip
13113,4,2147942,Vip
13113,5,6723594,SVip
13113,6,1377179,Vip
13113,8,1998033,Vip
13113,10,1368229,Vip
13113,11,589006,Gold
13113,12,592921,Gold
13115,6,1535705,Vip
13115,10,1602339,Vip
13115,11,873230,Platinum
13116,7,875992,Platinum
13117,1,195391,Silver
13117,3,158368,Silver
13117,4,114109,Silver
13117,5,167038,Silver
13117,8,158019,Silver
13117,11,250208,Silver
13118,2,333745,Gold
13118,3,740365,Platinum
13118,5,323764,Gold
13118,11,695896,Platinum
13120,4,53488,Silver
13121,3,495960,Gold
13122,4,1579615,Vip
13122,9,32722,Silver
13124,4,2202742,Vip
13124,9,2167275,Vip
13126,1,566124,Gold
13126,3,926632,Platinum
13126,9,539362,Gold
13126,10,601696,Platinum
13126,12,645781,Platinum
13127,9,453029,Gold
13130,9,111872,Silver
13131,6,567925,Gold
13131,9,781880,Platinum
13131,11,526322,Gold
13132,3,135120,Silver
13133,2,91507,Silver
13133,3,100422,Silver
13134,4,918923,Platinum
13134,6,629349,Platinum
13134,9,1586904,Vip
13135,5,5411808,SVip
13136,5,1004156,Vip
13136,7,1140080,Vip
13136,9,1610607,Vip
13136,10,803258,Platinum
13137,2,361189,Gold
13137,4,1120135,Vip
13137,7,507724,Gold
13137,8,508423,Gold
13137,9,803310,Platinum
13137,10,999803,Platinum
13137,11,1997964,Vip
13138,4,338447,Gold
13138,7,179344,Silver
13138,9,346873,Gold
13138,10,251362,Silver
13138,11,228463,Silver
13139,3,715806,Platinum
13139,5,1329388,Vip
13139,8,945528,Platinum
13139,9,3275087,SVip
13139,11,2587704,Vip
13140,8,461839,Gold
13141,1,916948,Platinum
13141,4,902457,Platinum
13141,5,629594,Platinum
13141,9,1726534,Vip
13142,11,536793,Gold
13144,1,193940,Silver
13145,8,207662,Silver
13145,9,150188,Silver
13145,10,207662,Silver
13146,11,400134,Gold
13147,9,207662,Silver
13147,10,207662,Silver
13147,11,830649,Platinum
13148,1,1327273,Vip
13148,3,645169,Platinum
13148,4,597081,Gold
13148,7,1724629,Vip
13148,11,1603353,Vip
13149,2,658541,Platinum
13149,7,884767,Platinum
13149,8,436510,Gold
13149,11,949933,Platinum
13151,2,2198756,Vip
13153,12,849912,Platinum
13155,1,331246,Gold
13155,9,547648,Gold
13155,11,156026,Silver
13157,2,345789,Gold
13157,4,524609,Gold
13157,7,655954,Platinum
13157,10,1517298,Vip
13158,1,448204,Gold
13158,7,535622,Gold
13158,8,533734,Gold
13158,9,581891,Gold
13159,8,1473721,Vip
13159,10,530867,Gold
13159,12,493914,Gold
13160,11,160466,Silver
13161,1,197087,Silver
13162,1,1316698,Vip
13162,4,958655,Platinum
13162,6,6555,Silver
13162,8,669221,Platinum
13165,10,1165636,Vip
13166,3,729265,Platinum
13167,7,424606,Gold
13167,8,305270,Gold
13167,10,423225,Gold
13167,11,230141,Silver
13168,1,1087832,Vip
13168,2,348376,Gold
13168,5,229739,Silver
13168,11,605734,Platinum
13169,4,883089,Platinum
13169,10,363024,Gold
13170,11,190199,Silver
13171,2,245331,Silver
13171,10,231679,Silver
13171,11,341768,Gold
13173,12,328117,Gold
13174,1,1162420,Vip
13174,11,1238912,Vip
13176,10,841644,Platinum
13177,10,493722,Gold
13178,2,723672,Platinum
13178,4,844284,Platinum
13178,5,1944125,Vip
13178,6,1034344,Vip
13178,7,1889238,Vip
13178,9,1337220,Vip
13178,11,994157,Platinum
13182,10,211822,Silver
13183,1,1092569,Vip
13183,3,898192,Platinum
13183,5,678573,Platinum
13183,7,1146583,Vip
13183,8,370506,Gold
13183,9,1207168,Vip
13183,11,774608,Platinum
13183,12,749996,Platinum
13184,2,371484,Gold
13184,4,933064,Platinum
13184,6,303557,Gold
13184,7,638054,Platinum
13184,8,327068,Gold
13184,11,344093,Gold
13185,3,124807,Silver
13186,8,1727618,Vip
13186,9,548172,Gold
13186,10,478864,Gold
13187,1,412562,Gold
13188,11,200320,Silver
13189,8,221995,Silver
13189,11,233672,Silver
13192,5,811631,Platinum
13192,9,782439,Platinum
13193,10,195915,Silver
13194,7,106103,Silver
13196,3,895203,Platinum
13196,9,1878785,Vip
13196,11,368530,Gold
13198,1,1398732,Vip
13198,4,1578461,Vip
13198,7,754384,Platinum
13198,8,856275,Platinum
13198,11,685320,Platinum
13199,1,748843,Platinum
13199,2,1284500,Vip
13199,3,1189968,Vip
13199,4,878195,Platinum
13199,5,1192066,Vip
13199,6,743599,Platinum
13199,7,325477,Gold
13199,8,353235,Gold
13199,9,325687,Gold
13199,10,4403666,SVip
13199,11,3348958,SVip
13199,12,1121901,Vip
13200,8,558171,Gold
13200,9,537842,Gold
13200,11,424903,Gold
13203,4,289661,Silver
13203,8,251974,Silver
13203,10,692872,Platinum
13203,11,285308,Silver
13207,7,345264,Gold
13207,11,92189,Silver
13208,2,294450,Silver
13208,4,358829,Gold
13208,5,559762,Gold
13208,7,235735,Silver
13208,10,679674,Platinum
13209,1,194639,Silver
13209,4,3377555,SVip
13209,7,2094768,Vip
13209,8,1040514,Vip
13209,11,3033706,SVip
13210,9,617883,Platinum
13211,9,1178047,Vip
13211,11,543243,Gold
13212,10,509489,Gold
13212,11,865889,Platinum
13213,5,725909,Platinum
13213,6,238165,Silver
13213,8,720787,Platinum
13213,10,973111,Platinum
13216,3,583377,Gold
13217,7,842466,Platinum
13217,8,90930,Silver
13218,8,109494,Silver
13220,4,145783,Silver
13220,5,832554,Platinum
13220,6,291566,Silver
13220,9,162214,Silver
13221,4,610489,Platinum
13223,4,176198,Silver
13223,5,109075,Silver
13224,7,2119030,Vip
13224,10,1649570,Vip
13225,1,2208982,Vip
13225,3,1283801,Vip
13225,5,938676,Platinum
13225,7,974824,Platinum
13225,10,1400287,Vip
13225,12,2382873,Vip
13226,3,189151,Silver
13227,5,450459,Gold
13228,9,625784,Platinum
13229,4,281340,Silver
13230,1,255103,Silver
13230,2,473935,Gold
13230,3,481626,Gold
13230,4,1386216,Vip
13230,5,322593,Gold
13230,7,754436,Platinum
13230,11,296618,Silver
13230,12,682961,Platinum
13232,4,205267,Silver
13232,5,974457,Platinum
13232,6,326089,Gold
13232,9,275484,Silver
13232,11,540656,Gold
13233,1,531811,Gold
13233,9,525938,Gold
13235,5,1802310,Vip
13236,8,767774,Platinum
13236,11,534223,Gold
13238,6,398019,Gold
13238,11,667526,Platinum
13239,3,576070,Gold
13240,3,381658,Gold
13240,6,194377,Silver
13240,9,192349,Silver
13242,5,181792,Silver
13242,8,290867,Silver
13243,5,1022789,Vip
13244,9,212801,Silver
13245,10,752514,Platinum
13246,1,1187259,Vip
13246,2,671144,Platinum
13246,5,983914,Platinum
13246,6,371397,Gold
13246,11,215021,Silver
13247,9,533262,Gold
13247,10,149978,Silver
13247,11,192717,Silver
13248,6,677297,Platinum
13248,8,136711,Silver
13249,3,510136,Gold
13249,9,733408,Platinum
13253,1,832887,Platinum
13253,7,968252,Platinum
13255,11,303819,Gold
13258,5,347624,Gold
13258,11,828482,Platinum
13259,10,494998,Gold
13260,10,974719,Platinum
13261,2,1477234,Vip
13261,3,173052,Silver
13262,3,350106,Gold
13263,1,247621,Silver
13263,3,2087793,Vip
13263,4,1720032,Vip
13263,5,1675423,Vip
13263,6,1198166,Vip
13263,7,539625,Gold
13263,8,1017510,Vip
13263,9,1356098,Vip
13263,10,1636844,Vip
13263,11,918976,Platinum
13263,12,601661,Platinum
13265,3,537405,Gold
13265,4,1428885,Vip
13265,6,569463,Gold
13265,9,588446,Gold
13265,10,533769,Gold
13266,3,528280,Gold
13266,4,1089755,Vip
13266,5,1022440,Vip
13266,6,552123,Gold
13266,7,655884,Platinum
13266,8,583709,Gold
13266,9,534485,Gold
13266,10,668330,Platinum
13266,11,1067276,Vip
13267,1,544799,Gold
13267,3,1106606,Vip
13267,4,548260,Gold
13267,5,575878,Gold
13267,7,484982,Gold
13267,8,547735,Gold
13267,9,556563,Gold
13267,11,1924460,Vip
13267,12,526497,Gold
13268,3,1905145,Vip
13268,4,315391,Gold
13268,5,943937,Platinum
13268,6,537457,Gold
13268,9,556860,Gold
13268,11,1290670,Vip
13269,4,1874432,Vip
13269,5,543243,Gold
13269,6,546145,Gold
13269,7,533314,Gold
13269,8,551808,Gold
13269,9,633090,Platinum
13269,10,1003736,Vip
13269,11,1913535,Vip
13269,12,583272,Gold
13271,11,369684,Gold
